"","log.scholarRefs.","NumberOfSubspecies","log.mass.","log.distrSize.","rand","log.scholarRefs..NumberOfSubspecies","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta NumberOfSubspecies","beta log(mass)","beta log(distrSize)","beta rand","beta log(scholarRefs):NumberOfSubspecies","dAIC","weight"
"94",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,3,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.92828852006543e-10
"95",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,941.423209822037,3,0.0239496953337876,2,"log(mass) + rand",1.06556889510229,NA,NA,0.363734120020722,NA,0.862435929495847,NA,59.0965236488518,4.29959974927572e-14
"96",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,931.46826695264,3,0.0672127468392608,1,"log(distrSize) + rand",-14.5992656504583,NA,NA,NA,0.583871806519908,0.921068852941416,NA,49.1415807794548,6.23902041644417e-12
"97",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,3,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00452723624617817
"98",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,3,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00198900409198471
"99",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.866727100318,3,0.107864393718722,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.39492994670623,0.842561636637896,0.183946190281118,NA,NA,0.4136451893017,NA,11.5400409271325,9.12403707362817e-04
"100",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,3,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.73164859479932e-04
"101",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.588386818707,3,0.0999310033599603,1,"log(scholarRefs) + log(mass) + rand",-4.52728136934618,0.957941797635016,NA,0.30950669729938,NA,0.537647150291713,NA,17.2617006455222,5.22088851766454e-05
"102",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.154957776362,3,0.134001506053909,1,"log(scholarRefs) + log(distrSize) + rand",-9.83852872552346,0.896300438211407,NA,NA,0.231712209503839,0.596945174371188,NA,17.8282716031773,3.9329198826347e-05
"103",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,3,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.26624038744285e-06
"104",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,921.520049924604,3,0.0525886135284666,1,"NumberOfSubspecies + log(mass) + rand",0.0878313705198367,NA,0.306330035617716,0.400649567417913,NA,0.508655220622775,NA,39.1933637514186,9.02286141257925e-10
"105",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.098078999102,3,0.0719590941667368,1,"NumberOfSubspecies + log(distrSize) + rand",-12.902637632326,NA,0.275071031887383,NA,0.497825408830302,0.618175655718584,NA,32.7713928259171,2.23798697581043e-08
"106",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,924.813124990935,3,0.00604170431028047,2,"log(mass) + log(distrSize) + rand",-17.9397664991944,NA,NA,0.519472171554669,0.643686517781238,0.852597147028369,NA,42.4864388177501,1.73885000903402e-10
"107",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,3,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.009151316468904
"108",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,892.320971489218,3,0.0845017069716168,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.27507965821934,0.810605314444158,0.190882420363797,0.335610051088385,NA,0.381325397537869,NA,9.99428531603246,0.00197625784718453
"109",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,893.780474034218,3,0.110745919566948,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-9.21932789274178,0.756636617827333,0.182316852345053,NA,0.220777923501315,0.454271408329363,NA,11.4537878610325,9.52613334963324e-04
"110",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,898.263408391255,3,0.0904548508174169,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-12.1601287477957,0.837699683320821,NA,0.372891326302074,0.28362418837,0.585999405717121,NA,15.9367222180703,1.01265107855365e-04
"111",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,908.270430823569,3,0.0277865720428852,2,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-16.3980088518584,NA,0.271987696273409,0.509378168319082,0.565397386756348,0.552647039152088,NA,25.9437446503836,6.79927361449973e-07
"112",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,890.807546045593,3,0.0691884877985727,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-11.9512289952404,0.688087964097193,0.191526860212753,0.401113646492228,0.285305867253113,0.429009567683941,NA,8.48085987240779,0.00421191663615914
"113",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,3,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.060771108703319
"114",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,3,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.146085737927904
"115",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,3,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0596495812183111
"116",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,886.995757900954,3,0.100693769234316,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.610975579985167,0.425151493496119,-0.791328852437668,NA,NA,0.426889845282386,0.140193045816388,4.66907172776848,0.0283268997505417
"117",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,3,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.292465800449168
"118",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,885.341975793533,3,0.0767161918503117,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.48080841115885,0.393559253040929,-0.7842214985174,0.330770141678702,NA,0.394162202935768,0.14016145428901,3.01528962034763,0.0647609584105047
"119",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,886.939873136963,3,0.105978226796991,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-6.31348152658948,0.344963642198949,-0.786501693467675,NA,0.215330753736388,0.465015435243222,0.139257467945181,4.61318696377816,0.0291295830196864
"120",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,3,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.292465800449168
"121",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,4,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.19238797585008e-14
"122",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,4,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,5.53964958910505e-05
"123",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,4,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.12433713620653e-10
"124",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,4,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.38726917479602e-14
"125",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,4,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.2863862469065e-12
"126",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,944.171822812705,4,0.0388029898354603,1,"rand",2.22584513080446,NA,NA,NA,NA,0.823345177406892,NA,61.8451366395203,9.49116531716986e-15
"127",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,4,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00174003851716281
"128",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,4,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,8.41680505383364e-05
"129",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,4,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,5.73494098121131e-05
"130",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,900.598733564835,4,0.129049210040896,1,"log(scholarRefs) + rand",-3.68446169734938,0.987529519377802,NA,NA,NA,0.471444889960355,NA,18.2720473916501,2.74849940902216e-05
"131",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,4,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.59036965350959e-09
"132",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,4,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.29158281178742e-08
"133",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,923.038228696647,4,0.0629875088388866,1,"NumberOfSubspecies + rand",1.10715436299307,NA,0.315271290971629,NA,NA,0.953646089753177,NA,40.7115425234614,3.6848616924717e-10
"134",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,4,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.68235348525285e-10
"135",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,941.801640900549,4,0.02902363350963,2,"log(mass) + rand",1.09501724327982,NA,NA,0.368810855469328,NA,0.759189169895475,NA,59.4749547273635,3.10454529674604e-14
"136",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,931.262727597669,4,0.0678226076218437,1,"log(distrSize) + rand",-14.9135843727837,NA,NA,NA,0.594188769964945,0.959926289178289,NA,48.936041424484,6.03245300293348e-12
"137",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,4,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00394982991293357
"138",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,4,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00173532535795997
"139",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,893.221490372542,4,0.109938147266551,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.45165472899049,0.8314352120249,0.193074786170341,NA,NA,0.613761388794717,NA,10.8948041993573,0.0010991163111671
"140",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,4,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.51079312995909e-04
"141",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,899.83748365994,4,0.105107564064117,1,"log(scholarRefs) + log(mass) + rand",-4.49895500672666,0.960099372346207,NA,0.311059095899554,NA,0.449177238059881,NA,17.5107974867548,4.02160085399352e-05
"142",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,900.309649878966,4,0.136488350619023,1,"log(scholarRefs) + log(distrSize) + rand",-9.95992318969052,0.894570880308172,NA,NA,0.237224572238922,0.549805910935901,NA,17.9829637057809,3.17591867273268e-05
"143",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,4,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.10474335495712e-06
"144",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,920.031212370926,4,0.0589354330598176,1,"NumberOfSubspecies + log(mass) + rand",-0.139953659556156,NA,0.316602972230295,0.401433086636306,NA,0.897465469562702,NA,37.7045261977408,1.6572441334973e-09
"145",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,913.013831125336,4,0.0740047111218518,1,"NumberOfSubspecies + log(distrSize) + rand",-13.4060017942158,NA,0.286242005843009,NA,0.506716892519628,1.05732395185032,NA,30.687144952151,5.53594117320727e-08
"146",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,924.625487397039,4,0.00992387221427761,2,"log(mass) + log(distrSize) + rand",-18.306484555987,NA,NA,0.519619967168488,0.655754699909978,0.89204003880496,NA,42.2988012238537,1.66629673839789e-10
"147",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,4,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00798415226554892
"148",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,891.687799457759,4,0.0882035087779312,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-4.33708852399424,0.800523109668301,0.19928770851986,0.335392419627567,NA,0.586663021715686,NA,9.36111328457412,0.00236635775511019
"149",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,892.920843300556,4,0.111455127056716,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-9.56852857941975,0.739158634763525,0.192555090409797,NA,0.231534214241333,0.693730284613687,NA,10.594157127371,0.00127740418643798
"150",TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,898.389159279541,4,0.0940485437384141,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-12.3189043373906,0.835667290140667,NA,0.375100102948121,0.290112601406871,0.547048121103198,NA,16.0624731063555,8.29657049422329e-05
"151",FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,906.293517702791,4,0.0329356862063168,1,"NumberOfSubspecies + log(mass) + log(distrSize) + rand",-16.8688217316867,NA,0.282272449847037,0.507224642719246,0.573422505372384,0.990864450233278,NA,23.9668315296057,1.59400244989773e-06
"152",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,889.888278463857,4,0.0714252338742893,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize) + rand",-12.3436469229966,0.670954034299809,0.201153924159642,0.402564519540732,0.297114579149405,0.686868997945521,NA,7.5615922906718,0.00581890708368738
"153",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,885.469152669305,4,0.103406376041755,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies",-0.45431725820064,0.431042620865569,-0.785256437291269,NA,NA,NA,0.13989891289006,3.14246649611971,0.0530203262975599
"154",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,883.714994258918,4,0.0788717949201337,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass)",-1.34822843836686,0.398342819997801,-0.778542287272094,0.335521432618832,NA,NA,0.139902860862221,1.38830808573277,0.127453878292239
"155",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,885.506407394033,4,0.108256484069502,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-5.99362917888643,0.35318652331324,-0.780263718947991,NA,0.20974450892233,NA,0.138995974392246,3.17972122084814,0.0520418390776361
"156",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,885.518632321979,4,0.101409443845458,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + rand",-0.591650886297668,0.388881260130726,-0.827710965488585,NA,NA,0.800995203780991,0.146983117206552,3.19194614879359,0.0517247054325902
"157",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,4,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.255164542848715
"158",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,883.895119971,4,0.0795334538873776,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + rand",-1.46731005056682,0.359533689894247,-0.819787188122713,0.328565365703558,NA,0.773268467605978,0.146710237115116,1.56843379781481,0.116476752557407
"159",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,885.141800664881,4,0.105289733463839,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(distrSize) + rand",-6.6803408450208,0.29876398783538,-0.826304210898213,NA,0.230119005431631,0.880317193671354,0.146697450695613,2.81511449169579,0.062449070795733
"160",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,882.326686173185,4,0.0671107702923551,1,"log(scholarRefs):NumberOfSubspecies + log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-8.7182590470902,0.28539445379332,-0.769533851545732,0.399380460994328,0.273445306218036,NA,0.138758678206531,0,0.255164542848715
"161",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,943.715459427767,5,0.0380900560722205,1,"1",2.61998566526548,NA,NA,NA,NA,NA,NA,61.3887732545819,1.21020131079754e-14
"162",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,899.196981256046,5,0.131214805862416,1,"log(scholarRefs)",-3.5179838009237,0.99741067342471,NA,NA,NA,NA,NA,16.8702950828612,5.62240758031339e-05
"163",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,923.368250392827,5,0.0602938618125976,1,"NumberOfSubspecies",1.58032939909009,NA,0.3109119722634,NA,NA,NA,NA,41.0415642196418,3.17101226630114e-10
"164",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,941.109961469979,5,0.0268030327262256,2,"log(mass)",1.435229894456,NA,NA,0.376338321977278,NA,NA,NA,58.7832752967935,4.45281151243963e-14
"165",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,931.526765286748,5,0.0686008868329365,1,"log(distrSize)",-14.1153035085656,NA,NA,NA,0.582415048188426,NA,NA,49.2000791135632,5.36536068373835e-12
"166",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,945.123604192353,5,0.0377620333177263,1,"rand",2.34391639125834,NA,NA,NA,NA,0.532625736855056,NA,62.7969180191679,5.98525789933396e-15
"167",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,892.302688880896,5,0.110831821904477,1,"log(scholarRefs) + NumberOfSubspecies",-3.23813389277484,0.847552096082199,0.187814987766102,NA,NA,NA,NA,9.97600270771056,0.00176603331881754
"168",TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,898.36038313352,5,0.105715579973185,1,"log(scholarRefs) + log(mass)",-4.34856267918991,0.968721277443174,NA,0.314999831339859,NA,NA,NA,16.0336969603351,8.54254547611909e-05
"169",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,899.127688832345,5,0.139888053016899,1,"log(scholarRefs) + log(distrSize)",-9.43785669722975,0.911310002571796,NA,NA,0.224694890860704,NA,NA,16.8010026591602,5.82061647163166e-05
"170",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,899.698122403377,5,0.134616114295194,1,"log(scholarRefs) + rand",-3.96181366022913,1.00687188358335,NA,NA,NA,0.738755019493376,NA,17.3714362301918,4.37623774779566e-05
"171",FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,920.113591543997,5,0.0544589877314132,1,"NumberOfSubspecies + log(mass)",0.284696674285031,NA,0.312346059160059,0.408614306847096,NA,NA,NA,37.7869053708122,1.6141285205076e-09
"172",FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,914.053617215611,5,0.0728516067850679,1,"NumberOfSubspecies + log(distrSize)",-12.5267481295626,NA,0.282316909220673,NA,0.494224605538529,NA,NA,31.7269310424257,3.34075646023175e-08
"173",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,924.726125066087,5,0.0592343530743255,1,"NumberOfSubspecies + rand",1.30594614773175,NA,0.31083309788284,NA,NA,0.53018160634317,NA,42.3994388929019,1.60819676118837e-10
"174",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,924.606307287033,5,0.00672957338758534,2,"log(mass) + log(distrSize)",-17.6235158816153,NA,NA,0.529238780500497,0.645692709769783,NA,NA,42.2796211138478,1.70748651807422e-10
"175",FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,941.969262464456,5,0.0221522589254443,2,"log(mass) + rand",0.991656056496332,NA,NA,0.396748877283601,NA,0.735400966734045,NA,59.642576291271,2.89760693060003e-14
"176",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,933.076685807453,5,0.0704158286169714,1,"log(distrSize) + rand",-14.3061788599783,NA,NA,NA,0.580698461656785,0.461940904454862,NA,50.7499996342675,2.47194018550208e-12
"177",TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,890.663158343521,5,0.087022422397332,1,"log(scholarRefs) + NumberOfSubspecies + log(mass)",-4.14268296217542,0.814624406509868,0.194606631392724,0.340276373468402,NA,NA,NA,8.33647217033615,0.00400883725337111
"178",TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,892.30811353542,5,0.113347183801267,1,"log(scholarRefs) + NumberOfSubspecies + log(distrSize)",-8.8984069431875,0.764123109013911,0.186598353488069,NA,0.215162742572786,NA,NA,9.98142736223497,0.00176124974873734
"179",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,892.919775090947,5,0.112139263698237,1,"log(scholarRefs) + NumberOfSubspecies + rand",-3.65581066284339,0.856859438122901,0.186266745549192,NA,NA,0.70081950761242,NA,10.5930889177622,0.00129718024166
"180",TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,897.19040403633,5,0.0960485057271602,1,"log(scholarRefs) + log(mass) + log(distrSize)",-11.7847626337589,0.851959196268205,NA,0.376860723704644,0.277002256059851,NA,NA,14.8637178631444,1.53336318652235e-04
"181",TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,898.436789342681,5,0.103090291897753,1,"log(scholarRefs) + log(mass) + rand",-4.903521083066,0.975464488391009,NA,0.339025436486837,NA,0.836038632146108,NA,16.1101031694953,8.22234891168452e-05
"182",TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,899.766121927245,5,0.14459179962138,1,"log(scholarRefs) + log(distrSize) + rand",-9.69570255316974,0.92339524191848,NA,NA,0.21821783700616,0.707484286310026,NA,17.4394357540599,4.22994771154462e-05
"183",FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,907.026787837351,5,0.028725913963657,2,"NumberOfSubspecies + log(mass) + log(distrSize)",-16.1305378572292,NA,0.278469379929159,0.516074226904158,0.563757559775665,NA,NA,24.700101664166,1.12124734846545e-06
"184",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,920.935934861905,5,0.0494229982233754,1,"NumberOfSubspecies + log(mass) + rand",-0.135386943262578,NA,0.311949608253982,0.427103798238483,NA,0.706757318464018,NA,38.6092486887197,1.06996243062405e-09
"185",FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,915.54497670499,5,0.0736169997185993,1,"NumberOfSubspecies + log(distrSize) + rand",-12.6997240604554,NA,0.282479010776408,NA,0.491671345790224,0.472124590703558,NA,33.2182905318049,1.58489398990928e-08
"186",FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,925.433284434132,5,7.92864615946337e-04,2,"log(mass) + log(distrSize) + rand",-18.0435499383645,NA,NA,0.556506508416698,0.644108081071135,0.722285077311594,NA,43.1065982609467,1.12922758192135e-10
"187",TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,889.255586159132,5,0.0713751004339638,1,"log(scholarRefs) + NumberOfSubspecies + log(mass) + log(distrSize)",-11.6763792690558,0.694311104003105,0.19573989854744,0.404974600748563,0.280687221961159,NA,NA,6.92889998594717,0.00810342919676454
