"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","dAIC","weight"
"1267",TRUE,TRUE,FALSE,FALSE,TRUE,140.681719040271,40,0.102375094083514,1,"log(scholarRefs) + log(Nm) + rand",74.3859749127081,5.15869354076651e-17
"1268",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,40,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",19.3807310494777,4.5370824501367e-05
"1269",TRUE,FALSE,TRUE,FALSE,TRUE,69.6343145200549,40,-10.8375094275008,1,"log(scholarRefs) + log(mass) + rand",3.33857039249172,0.138129868105425
"1270",TRUE,FALSE,FALSE,TRUE,TRUE,139.686009397194,40,0.251088338160449,1,"log(scholarRefs) + log(distrSize) + rand",73.3902652696307,8.48702205105992e-17
"1271",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,40,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",49.4439986827801,1.34468651919941e-11
"1272",FALSE,TRUE,TRUE,FALSE,TRUE,151.448840960607,40,NA,5,"log(Nm) + log(mass) + rand",85.1530968330442,2.36858465193946e-19
"1273",FALSE,TRUE,FALSE,TRUE,TRUE,145.259052851847,40,0.0784704775755176,1,"log(Nm) + log(distrSize) + rand",78.9633087242843,5.23099518998805e-18
"1274",FALSE,FALSE,TRUE,TRUE,TRUE,120.388042925357,40,-4.14343907600139,1,"log(mass) + log(distrSize) + rand",54.092298797794,1.31599883829526e-12
"1275",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,40,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",74.7632445384169,4.27185664753893e-17
"1276",TRUE,TRUE,TRUE,FALSE,TRUE,66.2957441275631,40,-10.1024631452389,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.733244723729007
"1277",TRUE,TRUE,FALSE,TRUE,TRUE,142.48334129221,40,0.208667279224198,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",76.1875971646468,2.09566773746758e-17
"1278",TRUE,FALSE,TRUE,TRUE,TRUE,69.8359418137016,40,-8.07217039172954,4,"log(scholarRefs) + log(mass) + log(distrSize) + rand",3.54019768613846,0.124883420862537
"1279",FALSE,TRUE,TRUE,TRUE,TRUE,118.715371052499,40,-4.11020707995045,1,"log(Nm) + log(mass) + log(distrSize) + rand",52.4196269249357,3.03718739024186e-12
"1280",TRUE,TRUE,TRUE,TRUE,TRUE,143.321037840355,40,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",77.0252937127919,1.37853860700176e-17
"1281",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,41,-0.221352153220703,2,"1",69.1503806582378,9.63007840420529e-16
"1282",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,41,0.150804971873433,1,"log(scholarRefs)",86.7635123543151,1.44207175501253e-19
"1283",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,41,-0.221352153206642,1,"log(Nm)",76.4970462155405,2.44524098827544e-17
"1284",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,41,-0.962525436160505,1,"log(mass)",87.6888051474843,9.07950335736463e-20
"1285",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,41,0.0812862580547989,1,"log(distrSize)",92.8430459962402,6.8997429922392e-21
"1286",FALSE,FALSE,FALSE,FALSE,TRUE,142.160547617427,41,-0.720427066534408,2,"rand",92.8794646146875,6.77524043152666e-21
"1287",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,41,0.137566157415679,1,"log(scholarRefs) + log(Nm)",89.3068095712445,4.0431224734344e-20
"1288",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,41,-3.38553024980044,1,"log(scholarRefs) + log(mass)",53.3265334860159,2.62866097504789e-12
"1289",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,41,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",88.5750247793924,5.82937434908511e-20
"1290",TRUE,FALSE,FALSE,FALSE,TRUE,94.5079386065114,41,-2.08906419316665,2,"log(scholarRefs) + rand",45.2268556037723,1.50854157044367e-10
"1291",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,41,NA,5,"log(Nm) + log(mass)",99.3663166123436,2.64437289999185e-22
"1292",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,41,0.0763829747693659,1,"log(Nm) + log(distrSize)",94.1291112547526,3.62716566284076e-21
"1293",FALSE,TRUE,FALSE,FALSE,TRUE,147.382150701222,41,NA,5,"log(Nm) + rand",98.1010676984831,4.97815034451668e-22
"1294",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,41,-3.7713455597814,1,"log(mass) + log(distrSize)",69.7706585562678,7.06217034397547e-16
"1295",FALSE,FALSE,TRUE,FALSE,TRUE,139.044366264445,41,-0.879800493294326,1,"log(mass) + rand",89.7632832617057,3.21806561282792e-20
"1296",FALSE,FALSE,FALSE,TRUE,TRUE,114.373543437709,41,-4.77092808607466,1,"log(distrSize) + rand",65.0924604349702,7.32480392098529e-15
"1297",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,41,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",27.5947894601878,1.01697856131376e-06
"1298",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,41,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",91.3276078980445,1.47199425804104e-20
"1299",TRUE,TRUE,FALSE,FALSE,TRUE,115.991573108507,41,-1.39902544922685,3,"log(scholarRefs) + log(Nm) + rand",66.7104901057675,3.26170984652685e-15
"1300",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,41,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",36.3953921743017,1.24820293569095e-08
"1301",TRUE,FALSE,TRUE,FALSE,TRUE,94.9160702874542,41,-3.34352898328458,1,"log(scholarRefs) + log(mass) + rand",45.6349872847151,1.23007789449391e-10
"1302",TRUE,FALSE,FALSE,TRUE,TRUE,106.210750032398,41,-2.88578611111773,1,"log(scholarRefs) + log(distrSize) + rand",56.9296670296591,4.33834484280684e-13
"1303",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,41,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",66.4586598076042,3.69938540746195e-15
"1304",FALSE,TRUE,TRUE,FALSE,TRUE,141.825019884818,41,-0.902670638365968,1,"log(Nm) + log(mass) + rand",92.5439368820787,8.0127876398261e-21
"1305",FALSE,TRUE,FALSE,TRUE,TRUE,144.106170142544,41,-0.0677236851741223,3,"log(Nm) + log(distrSize) + rand",94.8250871398045,2.56116847941154e-21
"1306",FALSE,FALSE,TRUE,TRUE,TRUE,111.612408140621,41,-6.60648425038277,3,"log(mass) + log(distrSize) + rand",62.3313251378818,2.91319070185888e-14
"1307",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,41,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",91.777905663241,1.17523630370621e-20
"1308",TRUE,TRUE,TRUE,FALSE,TRUE,49.2810830027391,41,-10.1030797776208,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.998721027236784
"1309",TRUE,TRUE,FALSE,TRUE,TRUE,108.056035978178,41,-3.11575293674096,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",58.7749529754384,1.72434958956797e-13
"1310",TRUE,FALSE,TRUE,TRUE,TRUE,88.1302439640356,41,-4.73615470895666,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",38.8491609612965,3.65978925425668e-09
"1311",FALSE,TRUE,TRUE,TRUE,TRUE,113.001535853908,41,-6.58718788001607,2,"log(Nm) + log(mass) + log(distrSize) + rand",63.7204528511685,1.45453328811494e-14
"1312",TRUE,TRUE,TRUE,TRUE,TRUE,62.6035361577399,41,-7.6868895642647,3,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",13.3224531550008,0.00127793936567978
"1313",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,42,-0.221352153220703,2,"1",59.6743040102364,1.02862488279868e-13
"1314",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,42,0.150804971873433,1,"log(scholarRefs)",77.2874357063137,1.54033106245458e-17
"1315",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,42,-0.221352153206642,1,"log(Nm)",67.0209695675391,2.61185383898951e-15
"1316",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,42,-0.962525436160505,1,"log(mass)",78.2127284994829,9.69815891920574e-18
"1317",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,42,0.0812862580547989,1,"log(distrSize)",83.3669693482388,7.3698749156952e-19
"1318",FALSE,FALSE,FALSE,FALSE,TRUE,120.017212753147,42,-0.22135215322069,3,"rand",61.2600531024062,4.65496034508069e-14
"1319",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,42,0.137566157415679,1,"log(scholarRefs) + log(Nm)",79.830732923243,4.3186111325543e-18
"1320",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,42,-3.38553024980044,1,"log(scholarRefs) + log(mass)",43.8504568380145,2.807771623329e-10
"1321",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,42,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",79.098948131391,6.226573922803e-18
"1322",TRUE,FALSE,FALSE,FALSE,TRUE,138.326742708072,42,0.154343518755591,1,"log(scholarRefs) + rand",79.5695830573312,4.92098535779756e-18
"1323",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,42,NA,5,"log(Nm) + log(mass)",89.8902399643422,2.82455412111942e-20
"1324",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,42,0.0763829747693659,1,"log(Nm) + log(distrSize)",84.6530346067511,3.8743120234636e-19
"1325",FALSE,TRUE,FALSE,FALSE,TRUE,120.569782031478,42,-0.221352153220694,2,"log(Nm) + rand",61.8126223807378,3.53123883008997e-14
"1326",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,42,-3.7713455597814,1,"log(mass) + log(distrSize)",60.2945819082663,7.54336967724365e-14
"1327",FALSE,FALSE,TRUE,FALSE,TRUE,138.676884398215,42,-1.84149579750003,2,"log(mass) + rand",79.9197247474741,4.13066306021976e-18
"1328",FALSE,FALSE,FALSE,TRUE,TRUE,143.730862209178,42,0.0752813017871446,1,"log(distrSize) + rand",84.9737025584379,3.30036849987657e-19
"1329",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,42,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",18.1187128121864,1.08627303904746e-04
"1330",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,42,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",81.8515312500431,1.57229241300528e-18
"1331",TRUE,TRUE,FALSE,FALSE,TRUE,141.126348566842,42,0.14397784278096,1,"log(scholarRefs) + log(Nm) + rand",82.3691889161016,1.21373921760042e-18
"1332",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,42,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",26.9193155263003,1.33325248720031e-06
"1333",TRUE,FALSE,TRUE,FALSE,TRUE,64.134087918977,42,-11.0802548543281,1,"log(scholarRefs) + log(mass) + rand",5.3769282682365,0.0635012624030112
"1334",TRUE,FALSE,FALSE,TRUE,TRUE,140.241172044514,42,0.24179188349243,1,"log(scholarRefs) + log(distrSize) + rand",81.4840123937739,1.8894657519854e-18
"1335",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,42,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",56.9825831596028,3.95145264810722e-13
"1336",FALSE,TRUE,TRUE,FALSE,TRUE,137.546224157977,42,-2.04673626929508,4,"log(Nm) + log(mass) + rand",78.7890645072362,7.27008556788595e-18
"1337",FALSE,TRUE,FALSE,TRUE,TRUE,145.455400894857,42,0.0762204772287576,1,"log(Nm) + log(distrSize) + rand",86.6982412441168,1.39342505692115e-19
"1338",FALSE,FALSE,TRUE,TRUE,TRUE,96.1638445040479,42,-5.09454242833887,1,"log(mass) + log(distrSize) + rand",37.4066848533074,7.0405905492766e-09
"1339",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,42,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",82.3018290152395,1.25531408408124e-18
"1340",TRUE,TRUE,TRUE,FALSE,TRUE,58.7571596507405,42,-10.1019457338551,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.934044349196824
"1341",TRUE,TRUE,FALSE,TRUE,TRUE,143.292994027255,42,0.225739007352086,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",84.5358343765143,4.10813116134395e-19
"1342",TRUE,FALSE,TRUE,TRUE,TRUE,74.7249658921273,42,-8.07237855537412,3,"log(scholarRefs) + log(mass) + log(distrSize) + rand",15.9678062413868,3.18421532368908e-04
"1343",FALSE,TRUE,TRUE,TRUE,TRUE,78.3685458788672,42,-6.58674352393083,3,"log(Nm) + log(mass) + log(distrSize) + rand",19.6113862281267,5.15002202881552e-05
"1344",TRUE,TRUE,TRUE,TRUE,TRUE,71.0755783344216,42,-6.44657241666432,3,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",12.3184186836811,0.00197449876909026
"1345",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,43,-0.221352153220703,2,"1",51.1573568208265,7.70508925316939e-12
"1346",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,43,0.150804971873433,1,"log(scholarRefs)",68.7704885169038,1.15381112338547e-15
"1347",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,43,-0.221352153206642,1,"log(Nm)",58.5040223781292,1.95645344402836e-13
"1348",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,43,-0.962525436160505,1,"log(mass)",69.695781310073,7.26457052648673e-16
"1349",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,43,0.0812862580547989,1,"log(distrSize)",74.8500221588288,5.52052988020514e-17
"1350",FALSE,FALSE,FALSE,FALSE,TRUE,119.277301819205,43,-0.22135215322069,3,"rand",52.0031949790548,5.04784779575914e-12
"1351",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,43,0.137566157415679,1,"log(scholarRefs) + log(Nm)",71.3137857338331,3.2349289602568e-16
"1352",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,43,-3.38553024980044,1,"log(scholarRefs) + log(mass)",35.3335096486045,2.1032089853207e-08
"1353",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,43,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",70.582000941981,4.66412086844727e-16
"1354",TRUE,FALSE,FALSE,FALSE,TRUE,135.090286223598,43,0.232719826426818,1,"log(scholarRefs) + rand",67.8161793834473,1.85934644100693e-15
"1355",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,43,NA,5,"log(Nm) + log(mass)",81.3732927749322,2.11578020010743e-18
"1356",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,43,0.0763829747693659,1,"log(Nm) + log(distrSize)",76.1360874173412,2.90211917236472e-17
"1357",FALSE,TRUE,FALSE,FALSE,TRUE,142.325754333965,43,-0.929693644958982,2,"log(Nm) + rand",75.0516474938143,4.99112422999442e-17
"1358",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,43,-3.7713455597814,1,"log(mass) + log(distrSize)",51.7776347188564,5.65048907573332e-12
"1359",FALSE,FALSE,TRUE,FALSE,TRUE,134.903724031885,43,-0.934440476065369,1,"log(mass) + rand",67.6296171917343,2.04113524563968e-15
"1360",FALSE,FALSE,FALSE,TRUE,TRUE,142.404750304637,43,0.0604959334454792,1,"log(distrSize) + rand",75.1306434644866,4.79782742492801e-17
"1361",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,43,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",9.60176562277647,0.0081369125510552
"1362",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,43,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",73.3345840606331,1.17775231543353e-16
"1363",TRUE,TRUE,FALSE,FALSE,TRUE,137.696659005853,43,0.182840311234119,1,"log(scholarRefs) + log(Nm) + rand",70.4225521657023,5.05118945926996e-16
"1364",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,43,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",18.4023683368904,9.98695402247922e-05
"1365",TRUE,FALSE,TRUE,FALSE,TRUE,104.555205055349,43,-3.35353090159619,1,"log(scholarRefs) + log(mass) + rand",37.2810982151986,7.94271436440710e-09
"1366",TRUE,FALSE,FALSE,TRUE,TRUE,137.380569493008,43,0.271892493121811,1,"log(scholarRefs) + log(distrSize) + rand",70.1064626528573,5.91604711293939e-16
"1367",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,43,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",48.4656359701928,2.95990266641232e-11
"1368",FALSE,TRUE,TRUE,FALSE,TRUE,137.430855024218,43,-0.902680326672161,1,"log(Nm) + log(mass) + rand",70.1567481840676,5.76915569347635e-16
"1369",FALSE,TRUE,FALSE,TRUE,TRUE,142.986293294535,43,0.0359715398786023,1,"log(Nm) + log(distrSize) + rand",75.7121864543848,3.58727083641708e-17
"1370",FALSE,FALSE,TRUE,TRUE,TRUE,120.829552263376,43,-3.61670378957035,1,"log(mass) + log(distrSize) + rand",53.5554454232254,2.32294726272823e-12
"1371",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,43,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",73.7848818258296,9.40314318694123e-17
"1372",TRUE,TRUE,TRUE,FALSE,TRUE,67.2741068401504,43,-9.79842854075889,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.989592879747012
"1373",TRUE,TRUE,FALSE,TRUE,TRUE,140.189168264021,43,0.218157094793712,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",72.9150614238706,1.45262043643605e-16
"1374",TRUE,FALSE,TRUE,TRUE,TRUE,79.5189548650182,43,-8.07219208808315,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",12.2448480248678,0.00217030912980254
"1375",FALSE,TRUE,TRUE,TRUE,TRUE,118.74986650299,43,-4.20524832253261,1,"log(Nm) + log(mass) + log(distrSize) + rand",51.47575966284,6.57108938974038e-12
"1376",TRUE,TRUE,TRUE,TRUE,TRUE,140.849481025245,43,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",73.5753741850943,1.04416000827306e-16
"1377",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,44,-0.221352153220703,2,"1",41.55559119805,9.35445412170295e-10
"1378",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,44,0.150804971873433,1,"log(scholarRefs)",59.1687228941273,1.40079794849621e-13
"1379",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,44,-0.221352153206642,1,"log(Nm)",48.9022567553527,2.37525528674219e-11
"1380",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,44,-0.962525436160505,1,"log(mass)",60.0940156872965,8.81963718667407e-14
"1381",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,44,0.0812862580547989,1,"log(distrSize)",65.2482565360524,6.70226415231038e-15
"1382",FALSE,FALSE,FALSE,FALSE,TRUE,121.607750569495,44,-0.221352153220683,2,"rand",44.7318781065679,1.91115763916786e-10
"1383",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,44,0.137566157415679,1,"log(scholarRefs) + log(Nm)",61.7120201110566,3.92740350583778e-14
"1384",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,44,-3.38553024980044,1,"log(scholarRefs) + log(mass)",25.7317440258281,2.55342557562757e-06
"1385",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,44,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",60.9802353192046,5.66253073110354e-14
"1386",TRUE,FALSE,FALSE,FALSE,TRUE,136.690914345995,44,0.177055031171926,1,"log(scholarRefs) + rand",59.8150418830685,1.01397935296562e-13
"1387",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,44,NA,5,"log(Nm) + log(mass)",71.7715271521558,2.56868780661707e-16
"1388",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,44,0.0763829747693659,1,"log(Nm) + log(distrSize)",66.5343217945647,3.52335187323539e-15
"1389",FALSE,TRUE,FALSE,FALSE,TRUE,115.894291914755,44,-0.22135215322071,2,"log(Nm) + rand",39.0184194518281,3.32627608897574e-09
"1390",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,44,-3.7713455597814,1,"log(mass) + log(distrSize)",42.1758690960799,6.86004264030931e-10
"1391",FALSE,FALSE,TRUE,FALSE,TRUE,138.38831547159,44,-0.997017187642666,1,"log(mass) + rand",61.5124430086632,4.33953445181509e-14
"1392",FALSE,FALSE,FALSE,TRUE,TRUE,144.564774973558,44,0.0738888199196635,1,"log(distrSize) + rand",67.6889025106314,1.97807156929274e-15
"1393",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,44,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",0,0.98787142692533
"1394",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,44,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",63.7328184378567,1.4298640339462e-14
"1395",TRUE,TRUE,FALSE,FALSE,TRUE,138.889145700362,44,0.109624729015975,1,"log(scholarRefs) + log(Nm) + rand",62.0132732374353,3.37823018618086e-14
"1396",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,44,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",8.80060271411389,0.0121247788506032
"1397",TRUE,FALSE,TRUE,FALSE,TRUE,104.067801990914,44,-3.08387308273439,1,"log(scholarRefs) + log(mass) + rand",27.1919295279875,1.23040461377217e-06
"1398",TRUE,FALSE,FALSE,TRUE,TRUE,139.239226455577,44,0.222911765947922,1,"log(scholarRefs) + log(distrSize) + rand",62.3633539926501,2.83576454386484e-14
"1399",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,44,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",38.8638703474164,3.59350460298316e-09
"1400",FALSE,TRUE,TRUE,FALSE,TRUE,141.201057128009,44,-1.00298494532906,1,"log(Nm) + log(mass) + rand",64.3251846650826,1.06332016600213e-14
"1401",FALSE,TRUE,FALSE,TRUE,TRUE,145.332804656373,44,0.0520162015093173,1,"log(Nm) + log(distrSize) + rand",68.4569321934464,1.34730671497922e-15
"1402",FALSE,FALSE,TRUE,TRUE,TRUE,119.250790323332,44,-3.88928432573955,1,"log(mass) + log(distrSize) + rand",42.3749178604051,6.21017623856875e-10
"1403",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,44,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",64.1831162030531,1.14159964475251e-14
"1404",TRUE,TRUE,TRUE,FALSE,TRUE,139.075651115031,44,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + rand",62.1997786521039,3.07744359731166e-14
"1405",TRUE,TRUE,FALSE,TRUE,TRUE,141.738082914881,44,0.155236982821493,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",64.8622104519543,8.1292481803343e-15
"1406",TRUE,FALSE,TRUE,TRUE,TRUE,139.441553157947,44,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",62.5656806950198,2.56292255405425e-14
"1407",FALSE,TRUE,TRUE,TRUE,TRUE,118.26603887645,44,-4.37739363444995,1,"log(Nm) + log(mass) + log(distrSize) + rand",41.3901664135233,1.01610826730936e-09
"1408",TRUE,TRUE,TRUE,TRUE,TRUE,142.146594467707,44,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",65.2707220047806,6.62740064753348e-15
"1409",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,45,-0.221352153220703,2,"1",49.0630547886527,2.16642733456586e-11
"1410",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,45,0.150804971873433,1,"log(scholarRefs)",66.67618648473,3.24415185145353e-15
"1411",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,45,-0.221352153206642,1,"log(Nm)",56.4097203459554,5.50092812773726e-13
"1412",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,45,-0.962525436160505,1,"log(mass)",67.6014792778992,2.04256740517168e-15
"1413",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,45,0.0812862580547989,1,"log(distrSize)",72.755720126655,1.55219835108912e-16
"1414",FALSE,FALSE,FALSE,FALSE,TRUE,147.850311444619,45,NA,5,"rand",78.4819025722948,8.86181130807378e-18
"1415",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,45,0.137566157415679,1,"log(scholarRefs) + log(Nm)",69.2194837016593,9.09559681219307e-16
"1416",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,45,-3.38553024980044,1,"log(scholarRefs) + log(mass)",33.2392076164308,5.91355828127371e-08
"1417",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,45,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",68.4876989098072,1.31140323091869e-15
"1418",TRUE,FALSE,FALSE,FALSE,TRUE,134.644754138239,45,0.0577230960751106,1,"log(scholarRefs) + rand",65.2763452659143,6.5324009425438e-15
"1419",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,45,NA,5,"log(Nm) + log(mass)",79.2789907427584,5.9489045601393e-18
"1420",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,45,0.0763829747693659,1,"log(Nm) + log(distrSize)",74.0417853851674,8.15984097860049e-17
"1421",FALSE,TRUE,FALSE,FALSE,TRUE,149.107727812101,45,NA,5,"log(Nm) + rand",79.7393189397769,4.72582900598854e-18
"1422",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,45,-3.7713455597814,1,"log(mass) + log(distrSize)",49.6833326866826,1.58873876539446e-11
"1423",FALSE,FALSE,TRUE,FALSE,TRUE,139.445474057931,45,-0.974439806643737,1,"log(mass) + rand",70.0770651856066,5.92392767580843e-16
"1424",FALSE,FALSE,FALSE,TRUE,TRUE,144.234086778242,45,0.0173043053039615,1,"log(distrSize) + rand",74.8656779059174,5.40475121035123e-17
"1425",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,45,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",7.50746359060268,0.0228784238447685
"1426",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,45,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",71.2402820284594,3.31146690929491e-16
"1427",TRUE,TRUE,FALSE,FALSE,TRUE,137.422900298098,45,0.0734171252190551,1,"log(scholarRefs) + log(Nm) + rand",68.0544914257734,1.62856860826811e-15
"1428",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,45,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",16.3080663047166,2.80801551707552e-04
"1429",TRUE,FALSE,TRUE,FALSE,TRUE,85.028477728664,45,-6.70675010457724,2,"log(scholarRefs) + log(mass) + rand",15.6600688563398,3.88249013970501e-04
"1430",TRUE,FALSE,FALSE,TRUE,TRUE,137.345719989424,45,0.0959801921488851,1,"log(scholarRefs) + log(distrSize) + rand",67.9773111171001,1.69264370461542e-15
