"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta log(Nm)","beta log(mass)","beta log(distrSize)","beta rand","dAIC","weight"
"1380",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,44,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,38.7207081041111,2.21284102107273e-09
"1381",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,44,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,37.9729642273199,3.2160347552412e-09
"1382",FALSE,FALSE,FALSE,FALSE,TRUE,138.036987188874,44,NA,5,"rand",4.74755049821274,NA,NA,NA,NA,-1.7590261396927,71.1337929856466,2.025528046018e-16
"1383",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,44,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,61.9023432325619,2.04702008916501e-14
"1384",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,44,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,3.96502337095001,0.0779922161262732
"1385",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,44,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,61.2042148351824,2.90214267979567e-14
"1386",TRUE,FALSE,FALSE,FALSE,TRUE,129.083361139734,44,0.146242534571449,1,"log(scholarRefs) + rand",-8.69750495348388,1.86794806318513,NA,NA,NA,-0.70577885830603,62.1801669365069,1.78153128795631e-14
"1387",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,44,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,41.2423485330572,6.27166643451755e-10
"1388",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,44,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,34.1080534565964,2.22113749679728e-08
"1389",FALSE,TRUE,FALSE,FALSE,TRUE,108.411645611734,44,-2.98288339549035,1,"log(Nm) + rand",2.51598871337531,NA,-0.163219712903258,NA,NA,2.26040670357094,41.5084514085072,5.49034261477325e-10
"1390",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,44,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,9.7576250845833,0.00430728670744536
"1391",FALSE,FALSE,TRUE,FALSE,TRUE,102.244703786953,44,-4.39102327511925,2,"log(mass) + rand",3.80149942973988,NA,NA,-0.708930729490572,NA,3.9674970518076,35.3415095837263,1.19876443282537e-08
"1392",FALSE,FALSE,FALSE,TRUE,TRUE,133.150004544603,44,0.0123296490255792,1,"log(distrSize) + rand",-27.2270705998712,NA,NA,NA,1.14023513965027,-1.66225558207616,66.2468103413762,2.33202423120143e-15
"1393",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,44,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,3.02603864643829,0.124723762355695
"1394",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,44,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,63.1353130767887,1.10506062583326e-14
"1395",TRUE,TRUE,FALSE,FALSE,TRUE,131.60081679879,44,0.0591426642088514,1,"log(scholarRefs) + log(Nm) + rand",-7.67357007902804,1.6838969217414,0.246665985395488,NA,NA,-0.583629033402505,64.6976225955632,5.05981809009475e-15
"1396",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,44,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,61.103212430848,3.05246823719271e-14
"1397",TRUE,FALSE,TRUE,FALSE,TRUE,66.9031942032271,44,-7.62129732002355,4,"log(scholarRefs) + log(mass) + rand",-8.1336719986825,1.61208720376822,NA,-0.640600597162037,NA,2.87537347715365,0,0.566298154324985
"1398",TRUE,FALSE,FALSE,TRUE,TRUE,130.583325647886,44,0.256616145851207,1,"log(scholarRefs) + log(distrSize) + rand",-20.2902047006998,1.47435416929677,NA,NA,0.515352852592736,-1.09678728535019,63.6801314446591,8.41550727054855e-15
"1399",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,44,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,62.1281607687902,1.828464150532e-14
"1400",FALSE,TRUE,TRUE,FALSE,TRUE,103.335980981383,44,-4.9031690665627,1,"log(Nm) + log(mass) + rand",4.77952755909317,NA,0.257258995950755,-1.21827141419206,NA,4.87203926917289,36.4327867781558,6.94649963330551e-09
"1401",FALSE,TRUE,FALSE,TRUE,TRUE,132.118226270383,44,-0.0268787879033948,1,"log(Nm) + log(distrSize) + rand",-27.183751015705,NA,0.695592976591855,NA,1.10618131516129,-1.23425124128936,65.2150320671562,3.9064373551956e-15
"1402",FALSE,FALSE,TRUE,TRUE,TRUE,79.0648556109639,44,-6.79786466508737,3,"log(mass) + log(distrSize) + rand",-39.7694698142777,NA,NA,-0.942500991475878,1.59635868596766,0.890327449187695,12.1616614077368,0.00129471424434332
"1403",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,44,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,63.1033380945824,1.12286975507221e-14
"1404",TRUE,TRUE,TRUE,FALSE,TRUE,68.7484037312148,44,-7.59792131707386,2,"log(scholarRefs) + log(Nm) + log(mass) + rand",-9.74437025883154,1.7394898392223,-0.127717400041669,-0.332108183381921,NA,2.36476462924494,1.84520952798772,0.225093517669271
"1405",TRUE,TRUE,FALSE,TRUE,TRUE,132.893868542249,44,0.153651519458798,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-21.5444051018152,1.11510949961725,0.379534675605608,NA,0.638398987658678,-1.02375126131088,65.9906743390218,2.65064938348437e-15
"1406",TRUE,FALSE,TRUE,TRUE,TRUE,131.094678747383,44,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-21.7953586046682,1.19892365952248,NA,0.534728133354882,0.56307677029851,-0.635941016494057,64.1914845441557,6.5169049204821e-15
"1407",FALSE,TRUE,TRUE,TRUE,TRUE,82.0551151856957,44,-6.59756472113588,4,"log(Nm) + log(mass) + log(distrSize) + rand",-44.9412531259345,NA,-0.14132469823579,-0.627766214980159,1.75786097436955,0.134249886016544,15.1519209824687,2.90300183077527e-04
"1408",TRUE,TRUE,TRUE,TRUE,TRUE,133.447442202127,44,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-24.5787362496885,0.892941600887529,0.398768406662855,0.476742332228086,0.731943429879471,-0.677345662137763,66.5442479988997,2.00976506149432e-15
"1409",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,45,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,1.72733200415774e-15
"1410",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,45,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.10405542727736e-13
"1411",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,45,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.20222654976668e-09
"1412",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,45,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,7.63721739432108e-09
"1413",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,45,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.10995576905757e-08
"1414",FALSE,FALSE,FALSE,FALSE,TRUE,108.462857328947,45,-2.66934062859215,1,"rand",4.65172675653943,NA,NA,NA,NA,-1.15732797377327,38.5336244792813,1.84698727312696e-09
"1415",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,45,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,7.06491667617266e-14
"1416",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,45,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.269175916366766
"1417",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,45,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.00162164131395e-13
"1418",TRUE,FALSE,FALSE,FALSE,TRUE,129.237521791106,45,0.139279660125082,1,"log(scholarRefs) + rand",-9.38980801513498,1.89195975981143,NA,NA,NA,0.246218774574115,59.3082889414409,5.6924972992699e-14
"1419",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,45,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.16455134051416e-09
"1420",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,45,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,7.66585116787811e-08
"1421",FALSE,TRUE,FALSE,FALSE,TRUE,110.73859727447,45,-2.98065524254499,1,"log(Nm) + rand",4.18207063570008,NA,-0.162733030435971,NA,NA,-0.0792030576440668,40.8093644248046,5.91961214593947e-10
"1422",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,45,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0148658148738054
"1423",FALSE,FALSE,TRUE,FALSE,TRUE,107.946677631093,45,-4.35778632644644,1,"log(mass) + rand",6.33125565080266,NA,NA,-0.757933229967641,NA,1.10380028790637,38.0174447814278,2.39084213006239e-09
"1424",FALSE,FALSE,FALSE,TRUE,TRUE,133.794502851114,45,-0.0344978762344051,1,"log(distrSize) + rand",-25.6830886110655,NA,NA,NA,1.06254571452833,-0.5047736961318,63.8652700014485,5.83132126936554e-15
"1425",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,45,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.430461329249181
"1426",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,45,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,3.81391530300801e-14
"1427",TRUE,TRUE,FALSE,FALSE,TRUE,131.694571735756,45,0.0421229440031886,3,"log(scholarRefs) + log(Nm) + rand",-8.17237139799754,1.68619037732968,0.265556904806521,NA,NA,0.262955896773271,61.7653388860907,1.66633078123055e-14
"1428",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,45,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.0535037670894e-13
"1429",TRUE,FALSE,TRUE,FALSE,TRUE,129.4221833261,45,NA,5,"log(scholarRefs) + log(mass) + rand",-9.63840111359901,1.74831164773723,NA,0.397218418265851,NA,-0.0167789302785962,59.4929504764344,5.19043898795761e-14
"1430",TRUE,FALSE,FALSE,TRUE,TRUE,130.98395670258,45,0.244216518158015,1,"log(scholarRefs) + log(distrSize) + rand",-20.2136085639113,1.55416162663618,NA,NA,0.464641199056751,0.344204575989181,61.0547238529147,2.37721964590813e-14
"1431",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,45,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,6.31061069564134e-14
"1432",FALSE,TRUE,TRUE,FALSE,TRUE,110.813213190513,45,-4.49290780385827,1,"log(Nm) + log(mass) + rand",6.07758625786632,NA,-0.0721430097366154,-0.76691855250298,NA,1.68310452857833,40.8839803408479,5.70283245211357e-10
"1433",FALSE,TRUE,FALSE,TRUE,TRUE,132.526175336271,45,-0.081587835966072,1,"log(Nm) + log(distrSize) + rand",-25.7218370156015,NA,0.727447383256175,NA,1.02495741726987,0.115792231188503,62.5969424866061,1.09946343225383e-14
"1434",FALSE,FALSE,TRUE,TRUE,TRUE,73.205291116588,45,-6.79737773176488,1,"log(mass) + log(distrSize) + rand",-54.2372460902662,NA,NA,-0.448904562347133,2.09655256856651,-2.17555533963383,3.27605826692265,0.0836656382741153
"1435",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,45,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,3.87538026606055e-14
"1436",TRUE,TRUE,TRUE,FALSE,TRUE,71.4440844642033,45,-7.64340748178781,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",-10.9232796697206,2.0801462756308,-0.00731572894506166,0.0875453192279085,NA,-1.92261204877629,1.51485161453797,0.201831196073151
"1437",TRUE,TRUE,FALSE,TRUE,TRUE,133.227542466829,45,0.132222078262144,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-21.5697476002008,1.17413260488741,0.394973750173528,NA,0.596424313931731,0.392723117123768,63.2983096171637,7.74249354884725e-15
"1438",TRUE,FALSE,TRUE,TRUE,TRUE,131.233361249892,45,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-21.8823499078607,1.23990734255535,NA,0.545674113358329,0.543118386514991,-0.0665391774581453,61.3041284002267,2.09851366408027e-14
"1439",FALSE,TRUE,TRUE,TRUE,TRUE,132.253569979168,45,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-33.8708839241286,NA,0.628790152452078,0.543614845294877,1.25448706178158,-0.155631081092666,62.3243371295022,1.26001666931183e-14
"1440",TRUE,TRUE,TRUE,TRUE,TRUE,133.610393097839,45,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-24.7848871368271,0.945546310043282,0.397531100152392,0.485920611470649,0.709261206612662,0.123001120863881,63.6811602481736,6.39360635597492e-15
"1441",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,46,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,2.19099221768244e-15
"1442",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,46,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.66883786998728e-13
"1443",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,46,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.79336063970238e-09
"1444",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,46,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,9.68724242671903e-09
"1445",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,46,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.40789636625918e-08
"1446",FALSE,FALSE,FALSE,FALSE,TRUE,106.117086187526,46,-0.175794896345929,1,"rand",1.44213205293248,NA,NA,NA,NA,4.19901307322779,36.1878533378609,7.57018772752476e-09
"1447",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,46,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,8.96132151712025e-14
"1448",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,46,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.341429636298956
"1449",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,46,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.2704825800129e-13
"1450",TRUE,FALSE,FALSE,FALSE,TRUE,128.953697610256,46,0.101597442015121,1,"log(scholarRefs) + rand",-9.06380173984858,1.77180507017356,NA,NA,NA,1.19464653901614,59.0244647605911,8.32145916302768e-14
"1451",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,46,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.74557243797096e-09
"1452",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,46,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,9.72356223951432e-08
"1453",FALSE,TRUE,FALSE,FALSE,TRUE,92.3483224948698,46,-8.11185969340683,3,"log(Nm) + rand",1.28388550087464,NA,0.482361802163018,NA,NA,5.19790525801694,22.4190896452044,7.39529829965196e-06
"1454",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,46,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0188561808729395
"1455",FALSE,FALSE,TRUE,FALSE,TRUE,138.875231439641,46,NA,5,"log(mass) + rand",1.08520244678469,NA,NA,0.124135189192786,NA,4.08430855569618,68.9459985899758,5.83130542810019e-16
"1456",FALSE,FALSE,FALSE,TRUE,TRUE,132.089582046472,46,-0.0542223915655584,1,"log(distrSize) + rand",-24.9841487184411,NA,NA,NA,0.968735455811363,3.10143127804912,62.1603491968063,1.7348056702738e-14
"1457",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,46,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.546008190740423
"1458",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,46,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,4.83766799183755e-14
"1459",TRUE,TRUE,FALSE,FALSE,TRUE,131.370153852717,46,-0.00619337707652378,1,"log(scholarRefs) + log(Nm) + rand",-7.64682989920967,1.52420866697691,0.280669582983334,NA,NA,1.32556138023351,61.4409210030516,2.48583718552912e-14
"1460",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,46,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.3362911990492e-13
"1461",TRUE,FALSE,TRUE,FALSE,TRUE,73.7777197487307,46,-7.63198080666315,4,"log(scholarRefs) + log(mass) + rand",-7.02284620803107,1.94151209585587,NA,-0.843596702834132,NA,-1.07766839002058,3.84848689906536,0.0797096396331766
"1462",TRUE,FALSE,FALSE,TRUE,TRUE,130.623733437007,46,0.205502117691687,1,"log(scholarRefs) + log(distrSize) + rand",-20.2980875111202,1.41221185863925,NA,NA,0.484476978888793,1.29837943123203,60.6945005873412,3.61040410402246e-14
"1463",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,46,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.1021221223519,8.00454046453893e-14
"1464",FALSE,TRUE,TRUE,FALSE,TRUE,139.832351335015,46,NA,5,"log(Nm) + log(mass) + rand",1.21375680430041,NA,0.597504748210821,0.00350339167945617,NA,3.60116019086742,69.9031184853498,3.61351485691875e-16
"1465",FALSE,TRUE,FALSE,TRUE,TRUE,104.574802984618,46,-0.175794896345936,1,"log(Nm) + log(distrSize) + rand",-11.9822297989103,NA,0.756609943212435,NA,0.477039583696765,2.97211638784557,34.6455701349523,1.63685116433162e-08
"1466",FALSE,FALSE,TRUE,TRUE,TRUE,77.2579858303202,46,-6.79780428242794,4,"log(mass) + log(distrSize) + rand",-34.6851882801684,NA,NA,-0.264171942210238,1.33145228650332,1.73695697172595,7.3287529806548,0.0139888066756889
"1467",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,46,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.0772994481441,4.91563172746228e-14
"1468",TRUE,TRUE,TRUE,FALSE,TRUE,132.018206203168,46,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + rand",-9.10736689315892,1.60255807463061,0.218002988769789,0.309312862100004,NA,1.0497847825221,62.0889733535026,1.7978352875908e-14
"1469",TRUE,TRUE,FALSE,TRUE,TRUE,132.817942428149,46,0.0871677754047646,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-21.6189629957661,1.00520299276454,0.401329319398857,NA,0.619565360770039,1.41290691899063,62.888709578484,1.20528398416294e-14
"1470",TRUE,FALSE,TRUE,TRUE,TRUE,130.876817123285,46,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-22.364933031642,1.14392153199217,NA,0.511705782896569,0.562215926651767,1.2809059903997,60.9475842736196,3.18126164911138e-14
"1471",FALSE,TRUE,TRUE,TRUE,TRUE,131.37690911454,46,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-33.2012834648123,NA,0.592874866319558,0.481963187804665,1.1986868110873,1.97778930038389,61.4476762648749,2.47745510875956e-14
"1472",TRUE,TRUE,TRUE,TRUE,TRUE,133.24389925192,46,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-25.1243714723235,0.844708229938452,0.394657996018344,0.455230957416518,0.727879286048799,1.27056997663556,63.3146664022548,9.74078677185179e-15
"1473",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,47,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,1.83773366952759e-15
"1474",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,47,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.23853520455397e-13
"1475",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,47,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.34298089116181e-09
"1476",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,47,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,8.1253467852518e-09
"1477",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,47,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.18089810388137e-08
"1478",FALSE,FALSE,FALSE,FALSE,TRUE,137.04907642736,47,NA,5,"rand",5.82644090423504,NA,NA,NA,NA,-3.84268588550983,67.1198435776947,1.21885501591218e-15
"1479",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,47,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,7.51646771839922e-14
"1480",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,47,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.286380176678516
"1481",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,47,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.06563984800808e-13
"1482",TRUE,FALSE,FALSE,FALSE,TRUE,127.141035584575,47,0.141983009479259,1,"log(scholarRefs) + rand",-7.20963400900914,1.84566756147655,NA,NA,NA,-3.25815057113755,57.2118027349093,1.72765006626292e-13
"1483",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,47,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.30289768747937e-09
"1484",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,47,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,8.15581067385267e-08
"1485",FALSE,TRUE,FALSE,FALSE,TRUE,110.405392933599,47,-3.10437811377012,1,"log(Nm) + rand",4.79047262192189,NA,-0.226772864877291,NA,NA,-1.49158013758212,40.4761600839333,7.4396826132864e-10
"1486",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,47,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0158159568935199
"1487",FALSE,FALSE,TRUE,FALSE,TRUE,93.8375385647324,47,-8.13824454257239,2,"log(mass) + rand",13.26490656182,NA,NA,-1.89050050654178,NA,-7.02330634477553,23.908305715067,2.94590184930246e-06
"1488",FALSE,FALSE,FALSE,TRUE,TRUE,133.236728173708,47,-0.0579764585109351,1,"log(distrSize) + rand",-22.170285153387,NA,NA,NA,0.968882647075062,-2.0874301507277,63.3074953240425,8.19960541791687e-15
"1489",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,47,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.457974075792428
"1490",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,47,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,4.05768002225025e-14
"1491",TRUE,TRUE,FALSE,FALSE,TRUE,102.41589499298,47,-0.175794896345932,1,"log(scholarRefs) + log(Nm) + rand",0.792086845001915,0.708318835322046,0.800021306434299,NA,NA,-4.95027413410088,32.486662143315,4.04065566754495e-08
"1492",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,47,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.12083799703484e-13
"1493",TRUE,FALSE,TRUE,FALSE,TRUE,73.1223965678651,47,-7.72678129640467,3,"log(scholarRefs) + log(mass) + rand",-9.92887637321278,1.95478749560372,NA,-0.317211067926222,NA,1.05787769148086,3.19316371819971,0.0927799648378169
"1494",TRUE,FALSE,FALSE,TRUE,TRUE,129.500359178249,47,0.227095503463157,1,"log(scholarRefs) + log(distrSize) + rand",-15.0973036355663,1.61683947698293,NA,NA,0.32630111244301,-2.79149473289975,59.5711263285834,5.31049705427811e-14
