"","transmission","dispersal","nExtantDis","singleInf","doubleInf","nColonies","nPathogens","meanK","maxDistance","nEvents"
"1112",0.6,0.1,2,39.4,25.7666666666667,10,2,9,100,8e+05
"1113",0.1,0.1,1,136.1,0,10,2,9,100,8e+05
"1114",0.2,0.1,1,147.033333333333,0,10,2,9,100,8e+05
"1115",0.4,0.1,2,50,24.6666666666667,10,2,9,100,8e+05
"1116",0.6,0.1,2,39.6666666666667,26.1333333333333,10,2,9,100,8e+05
"1117",0.1,0.1,1,145.433333333333,0,10,2,9,100,8e+05
"1118",0.2,0.1,1,141.166666666667,0,10,2,9,100,8e+05
"1119",0.4,0.1,2,50.3,24.3666666666667,10,2,9,100,8e+05
"1120",0.6,0.1,2,39,24.9,10,2,9,100,8e+05
"1121",0.1,0.1,1,146.933333333333,0,10,2,9,100,8e+05
"1122",0.2,0.1,2,82.5,16.5,10,2,9,100,8e+05
"1123",0.4,0.1,1,137.033333333333,0,10,2,9,100,8e+05
"1124",0.6,0.1,2,39.3333333333333,27.5666666666667,10,2,9,100,8e+05
"1125",0.1,0.1,1,139.633333333333,0,10,2,9,100,8e+05
"1126",0.2,0.1,1,132.533333333333,0,10,2,9,100,8e+05
"1127",0.4,0.1,2,50.9333333333333,26.2333333333333,10,2,9,100,8e+05
"1128",0.6,0.1,2,38.7,26,10,2,9,100,8e+05
"1129",0.1,0.1,1,140.7,0,10,2,9,100,8e+05
"1130",0.2,0.1,2,90.7333333333333,14.9,10,2,9,100,8e+05
"1131",0.4,0.1,2,50.8666666666667,22.6333333333333,10,2,9,100,8e+05
"1132",0.6,0.1,2,40.5,29.4333333333333,10,2,9,100,8e+05
"1133",0.1,0.1,1,135.033333333333,0,10,2,9,100,8e+05
"1134",0.2,0.1,2,83.6666666666667,15.4666666666667,10,2,9,100,8e+05
"1135",0.4,0.1,2,51.8333333333333,23,10,2,9,100,8e+05
"1136",0.6,0.1,2,39.4666666666667,25.6333333333333,10,2,9,100,8e+05
"1137",0.1,0.1,1,138.366666666667,0,10,2,9,100,8e+05
"1138",0.2,0.1,2,76.8333333333333,16.3333333333333,10,2,9,100,8e+05
"1139",0.4,0.1,2,49.4333333333333,27.2666666666667,10,2,9,100,8e+05
"1140",0.6,0.1,2,40.4,25.9333333333333,10,2,9,100,8e+05
"1141",0.1,0.1,1,139.366666666667,0,10,2,9,100,8e+05
"1142",0.2,0.1,1,140.866666666667,0,10,2,9,100,8e+05
"1143",0.4,0.1,2,52.9666666666667,21.8333333333333,10,2,9,100,8e+05
"1144",0.6,0.1,2,41.5333333333333,23.9333333333333,10,2,9,100,8e+05
"1145",0.1,0.1,1,141.4,0,10,2,9,100,8e+05
"1146",0.2,0.1,1,136.7,0,10,2,9,100,8e+05
"1147",0.4,0.1,2,53.0666666666667,22.5,10,2,9,100,8e+05
"1148",0.6,0.1,2,40.0666666666667,25.5,10,2,9,100,8e+05
"1149",0.1,0.1,1,135.4,0,10,2,9,100,8e+05
"1150",0.2,0.1,2,79.8666666666667,16.9333333333333,10,2,9,100,8e+05
"1151",0.4,0.1,2,49.2666666666667,23.9666666666667,10,2,9,100,8e+05
"1152",0.6,0.1,2,37.8,26.3,10,2,9,100,8e+05
"1153",0.1,0.1,1,142.333333333333,0,10,2,9,100,8e+05
"1154",0.2,0.1,1,141.633333333333,0,10,2,9,100,8e+05
"1155",0.4,0.1,2,49.7666666666667,24.0666666666667,10,2,9,100,8e+05
"1156",0.6,0.1,2,40.8,27.0333333333333,10,2,9,100,8e+05
"1157",0.1,0.1,1,142.933333333333,0,10,2,9,100,8e+05
"1158",0.2,0.1,2,75.2333333333333,18.5,10,2,9,100,8e+05
"1159",0.4,0.1,2,49.5,26.5666666666667,10,2,9,100,8e+05
"1160",0.6,0.1,2,39.3333333333333,27.7333333333333,10,2,9,100,8e+05
"1161",0.1,0.1,1,141.166666666667,0,10,2,9,100,8e+05
"1162",0.2,0.1,2,84.1333333333333,16.2,10,2,9,100,8e+05
"1163",0.4,0.1,2,48,23.7666666666667,10,2,9,100,8e+05
"1164",0.6,0.1,2,36.0333333333333,26.1,10,2,9,100,8e+05
"1165",0.1,0.1,1,141.033333333333,0,10,2,9,100,8e+05
"1166",0.2,0.1,1,136.6,0,10,2,9,100,8e+05
"1167",0.4,0.1,2,49.9666666666667,23.4,10,2,9,100,8e+05
"1168",0.6,0.1,2,38.5666666666667,28.2,10,2,9,100,8e+05
"1169",0.1,0.1,1,141.4,0,10,2,9,100,8e+05
"1170",0.2,0.1,2,95.1,12.6333333333333,10,2,9,100,8e+05
"1171",0.4,0.1,2,48.8,24.5666666666667,10,2,9,100,8e+05
"1172",0.6,0.1,2,44.2333333333333,25,10,2,9,100,8e+05
"1173",0.1,0.1,1,141.5,0,10,2,9,100,8e+05
"1174",0.2,0.1,2,82.8,14.6333333333333,10,2,9,100,8e+05
"1175",0.4,0.1,2,52.7333333333333,21.9333333333333,10,2,9,100,8e+05
"1176",0.6,0.1,2,41.1333333333333,26.3666666666667,10,2,9,100,8e+05
"1177",0.1,0.1,1,144.966666666667,0,10,2,9,100,8e+05
"1178",0.2,0.1,1,139.7,0,10,2,9,100,8e+05
"1179",0.4,0.1,2,52.9,27.1333333333333,10,2,9,100,8e+05
"1180",0.6,0.1,2,39.6666666666667,25.9,10,2,9,100,8e+05
"1181",0.1,0.1,1,137.8,0,10,2,9,100,8e+05
"1182",0.2,0.1,2,85.7333333333333,14.9666666666667,10,2,9,100,8e+05
"1183",0.4,0.1,2,52.7333333333333,23.4,10,2,9,100,8e+05
"1184",0.6,0.1,2,36.5,26.6666666666667,10,2,9,100,8e+05
"1185",0.1,0.1,1,141.833333333333,0,10,2,9,100,8e+05
"1186",0.2,0.1,1,137.633333333333,0,10,2,9,100,8e+05
"1187",0.4,0.1,2,50.2333333333333,24.7666666666667,10,2,9,100,8e+05
"1188",0.6,0.1,2,40.9666666666667,30.9,10,2,9,100,8e+05
"1189",0.1,0.1,1,148.866666666667,0,10,2,9,100,8e+05
"1190",0.2,0.1,1,139.5,0,10,2,9,100,8e+05
"1191",0.4,0.1,2,52,23.2,10,2,9,100,8e+05
"1192",0.6,0.1,2,38.7,28.0333333333333,10,2,9,100,8e+05
"1193",0.1,0.1,1,140.8,0,10,2,9,100,8e+05
"1194",0.2,0.1,2,78.1,14.1666666666667,10,2,9,100,8e+05
"1195",0.4,0.1,2,52.7666666666667,20.4333333333333,10,2,9,100,8e+05
"1196",0.6,0.1,2,40.5666666666667,25.9666666666667,10,2,9,100,8e+05
"1197",0.1,0.1,1,144.733333333333,0,10,2,9,100,8e+05
"1198",0.2,0.1,1,145.333333333333,0,10,2,9,100,8e+05
"1199",0.4,0.1,2,53.8333333333333,23.4,10,2,9,100,8e+05
"1200",0.6,0.1,2,38.6333333333333,28.2666666666667,10,2,9,100,8e+05
