"model","percentageerror","count"
"NE1",2.4843412131,100
"NE1",-5.6352988587,100
"NE1",-2.5951260316,100
"NE1",22.0593411425,100
"NE1",-8.1617339009,100
"NE1",-7.1823254592,100
"NE1",-5.2941914957,100
"NE1",-8.975318948,100
"NE1",-10.3540310231,100
"NE1",24.4559788988,100
"NE1",2.9437057273,100
"NE1",1.3622923219,100
"NE1",1.3031011521,100
"NE1",12.8680746036,100
"NE1",2.1077693994,100
"NE1",-1.9462163306,100
"NE1",-8.7461383377,100
"NE1",-0.1015028793,100
"NE1",-1.2869665904,100
"NE1",7.9254946273,100
"NE1",-14.4536824619,100
"NE1",-0.1824226263,100
"NE1",14.0510180158,100
"NE1",-7.6362086568,100
"NE1",-16.081659142,100
"NE1",19.1869160302,100
"NE1",13.9099647493,100
"NE1",-18.8224863229,100
"NE1",12.017559121,100
"NE1",17.064532319,100
"NE1",-8.4806576017,100
"NE1",-10.5975878831,100
"NE1",4.2786395711,100
"NE1",3.3737048915,100
"NE1",-11.8188575704,100
"NE1",-2.7430457569,100
"NE1",-4.6243834076,100
"NE1",4.1564601227,100
"NE1",5.0492665219,100
"NE1",-1.3093205792,100
"NE1",-3.873204413,100
"NE1",26.5028276034,100
"NE1",-4.2605279318,100
"NE1",-0.5656997267,100
"NE1",-13.1104303085,100
"NE1",-0.8828560544,100
"NE1",-5.37794558,100
"NE1",7.7718695898,100
"NE1",-5.4330320645,100
"NE1",-12.5811783416,100
"NE1",-2.6407693077,100
"NE1",-13.1589939078,100
"NE1",6.3231971111,100
"NE1",-3.1647081335,100
"NE1",-0.28770074,100
"NE1",-6.0421887002,100
"NE1",11.2864031546,100
"NE1",10.4813262258,100
"NE1",21.5569675667,100
"NE1",-9.2236475332,100
"NE1",17.8373246798,100
"NE1",9.1684428929,100
"NE1",11.5803648782,100
"NE1",-6.2733363206,100
"NE1",-11.5065998539,100
"NE1",-15.2139805143,100
"NE1",-9.877462535,100
"NE1",-1.4877886729,100
"NE1",-13.9465185393,100
"NE1",3.9456011408,100
"NE1",21.5975017218,100
"NE1",-5.8887776885,100
"NE1",11.9929857064,100
"NE1",0.7234855551,100
"NE1",5.3198524691,100
"NE1",-3.3438552306,100
"NE1",2.1603110896,100
"NE1",8.4982626969,100
"NE1",0.4031427171,100
"NE1",-0.7854428166,100
"NE1",-3.6134162774,100
"NE1",-1.2460489316,100
"NE1",4.8741607758,100
"NE1",11.0132949613,100
"NE1",21.389327843,100
"NE1",-7.6271362964,100
"NE1",-10.2684948425,100
"NE1",7.9274503072,100
"NE1",16.403336051,100
"NE1",-13.2353189285,100
"NE1",22.5818604638,100
"NE1",0.4844499522,100
"NE1",-5.3639133171,100
"NE1",-3.7525591953,100
"NE1",-7.1109124012,100
"NE1",5.7317961508,100
"NE1",0.3941167013,100
"NE1",9.7963296475,100
"SE3",-17.9223209765,10
"SE3",-42.5543785244,10
"SE3",80.1967941716,10
"SE3",-8.129558124,10
"SE3",60.9196595326,10
"SE3",23.3039676948,10
"SE3",-47.7818912267,10
"SE3",-15.3760937544,10
"SE3",-8.1359002944,10
"SE3",-38.4588777885,10
"SE3",-17.0829763181,10
"SE3",-20.7018892484,10
"SE3",-20.0158195073,10
"SE3",-14.8498878806,10
"SE3",-24.0879795671,10
"SE3",15.2447616716,10
"SE3",-15.7558345917,10
"SE3",36.9881477852,10
"SE3",47.0695150605,10
"SE3",-13.7733242728,10
"SE3",13.1766370181,10
"SE3",78.4216873342,10
"SE3",-24.3578003019,10
"SE3",-15.8567325625,10
"SE3",-22.0406587091,10
"SE3",-8.8109604719,10
"SE3",-44.4856791728,10
"SE3",-31.1913393728,10
"SE3",-15.1650576123,10
"SE3",-40.407034227,10
"SE3",-25.0258980251,10
"SE3",0.6289205278,10
"SE3",-20.8929469832,10
"SE3",-48.474452023,10
"SE3",-15.200038471,10
"SE3",60.8487204185,10
"SE3",38.8812296615,10
"SE3",-22.8349709648,10
"SE3",2.2920242055,10
"SE3",25.3308092405,10
"SE3",-29.5244562572,10
"SE3",-15.5258767318,10
"SE3",-24.1655942761,10
"SE3",-9.4645786325,10
"SE3",-12.1799805234,10
"SE3",-36.8170524127,10
"SE3",16.3537905984,10
"SE3",15.3999639707,10
"SE3",-15.5302926404,10
"SE3",36.96409557,10
"SE3",-30.4710269266,10
"SE3",-5.3849259833,10
"SE3",-30.4513612165,10
"SE3",-5.4667691709,10
"SE3",-31.7561495642,10
"SE3",-25.7152426113,10
"SE3",85.0416815572,10
"SE3",-23.8313611546,10
"SE3",-10.7173302243,10
"SE3",10.2677266914,10
"SE3",-15.2540430917,10
"SE3",-24.0385288033,10
"SE3",-3.6755513572,10
"SE3",8.6398969269,10
"SE3",33.8236538244,10
"SE3",-20.5291744259,10
"SE3",-7.4980751515,10
"SE3",2.3068276822,10
"SE3",-14.8806454587,10
"SE3",21.4171854264,10
"SE3",9.6397814051,10
"SE3",81.6538916047,10
"SE3",2.6936938498,10
"SE3",26.6336345154,10
"SE3",-14.0697416742,10
"SE3",257.8243648823,10
"SE3",-3.5852342292,10
"SE3",-28.2615145601,10
"SE3",25.2177311061,10
"SE3",-1.0346839391,10
"SE3",3.1972963939,10
"SE3",-42.6597982959,10
"SE3",57.2168220187,10
"SE3",-19.787233315,10
"SE3",33.3314811107,10
"SE3",-1.918586331,10
"SE3",58.4823369232,10
"SE3",-7.767353236,10
"SE3",24.5010277107,10
"SE3",39.3921150101,10
"SE3",-6.7584196676,10
"SE3",81.7414539349,10
"SE3",23.9002850052,10
"SE3",-7.2576469019,10
"SE3",-34.4256958668,10
"SE3",22.2960878434,10
"SE3",47.4827609533,10
"SE3",14.0657291673,10
"SE3",-18.0759927677,10
"SE3",-2.4910097539,10
"SE3",78.6647638525,20
"SE3",-18.1046124823,20
"SE3",-12.3280313718,20
"SE3",-26.5090783552,20
"SE3",-7.7090298221,20
"SE3",-28.1262417109,20
"SE3",-35.2973466719,20
"SE3",-9.5919394094,20
"SE3",30.0388915931,20
"SE3",-17.0311260937,20
"SE3",27.2107907603,20
"SE3",-11.5474802463,20
"SE3",-5.8082248357,20
"SE3",1.8466936061,20
"SE3",-3.0756889492,20
"SE3",-14.6354104458,20
"SE3",1.2144422516,20
"SE3",-12.6489571081,20
"SE3",-24.0290901556,20
"SE3",-20.9852332953,20
"SE3",-16.6085988547,20
"SE3",-23.2234824304,20
"SE3",-4.5457448834,20
"SE3",-4.5763456486,20
"SE3",6.8538676027,20
"SE3",-16.8334718563,20
"SE3",-4.3886074141,20
"SE3",26.3228515346,20
"SE3",-31.4568448601,20
"SE3",58.003595173,20
"SE3",-24.397868039,20
"SE3",12.1117928903,20
"SE3",-6.4514984695,20
"SE3",-8.1774757746,20
"SE3",9.4991468233,20
"SE3",-28.1300093496,20
"SE3",16.5822480319,20
"SE3",-0.595249765,20
"SE3",14.9131283871,20
"SE3",6.4233194103,20
"SE3",-1.4981364439,20
"SE3",-17.5124540805,20
"SE3",-8.1888418855,20
"SE3",-20.5280576941,20
"SE3",-21.6344882563,20
"SE3",-15.2375313349,20
"SE3",-25.094167562,20
"SE3",-13.7567236024,20
"SE3",-9.5395188798,20
"SE3",-30.6987212088,20
"SE3",-24.4971589349,20
"SE3",40.5338535284,20
"SE3",-9.9917609984,20
"SE3",-16.9624503102,20
"SE3",-16.8574661981,20
"SE3",-35.21683824,20
"SE3",-15.9787710443,20
"SE3",18.4402394612,20
"SE3",29.3696000154,20
"SE3",-15.7704202077,20
"SE3",44.7827386317,20
"SE3",-18.5954301878,20
"SE3",-3.8524098982,20
"SE3",-18.2109084112,20
"SE3",-21.3900866224,20
"SE3",-14.1393731192,20
"SE3",-5.7218645633,20
"SE3",41.9874892882,20
"SE3",-16.46787804,20
"SE3",-25.3844696021,20
"SE3",-19.1385375966,20
"SE3",15.3708317057,20
"SE3",57.8035501625,20
"SE3",39.854012161,20
"SE3",24.8183940471,20
"SE3",-26.7669700374,20
"SE3",-26.7299680255,20
"SE3",-1.3034606609,20
"SE3",21.7402937594,20
"SE3",-12.8443160929,20
"SE3",-14.4958641392,20
"SE3",27.3719471815,20
"SE3",-12.6158901692,20
"SE3",1.8015490999,20
"SE3",21.866211302,20
"SE3",4.808786712,20
"SE3",-18.8874560113,20
"SE3",-25.9875651693,20
"SE3",-29.6085552972,20
"SE3",13.7545639036,20
"SE3",-26.8139987283,20
"SE3",4.2482822144,20
"SE3",-23.4676391771,20
"SE3",-3.3180157784,20
"SE3",-14.0712104811,20
"SE3",-19.1080328934,20
"SE3",-11.2690620095,20
"SE3",-9.2866880379,20
"SE3",2.9017985098,20
"SE3",50.130311562,20
"SE3",7.3578378728,30
"SE3",-2.3623693699,30
"SE3",11.8613107158,30
"SE3",-11.6253431771,30
"SE3",20.3607602837,30
"SE3",-10.2477452106,30
"SE3",-12.2858792623,30
"SE3",47.2130731449,30
"SE3",3.5051507005,30
"SE3",-29.4418065939,30
"SE3",36.7639884233,30
"SE3",-5.8589856966,30
"SE3",-1.3748164045,30
"SE3",-15.5610860196,30
"SE3",-1.917594079,30
"SE3",27.4117618999,30
"SE3",-23.8556316378,30
"SE3",-19.0455059114,30
"SE3",-9.7699555921,30
"SE3",-8.9439529503,30
"SE3",-4.2121630427,30
"SE3",-12.3761394683,30
"SE3",-10.6083142524,30
"SE3",8.1651194254,30
"SE3",-10.0573093747,30
"SE3",8.3322540661,30
"SE3",1.6387965184,30
"SE3",-7.6922089515,30
"SE3",-32.570014793,30
"SE3",16.7983361494,30
"SE3",-5.8506273115,30
"SE3",23.4908649774,30
"SE3",28.8638153375,30
"SE3",2.4251007575,30
"SE3",54.9100714477,30
"SE3",20.4427846788,30
"SE3",37.9681503305,30
"SE3",-9.8490619624,30
"SE3",-2.416420006,30
"SE3",-26.9607369857,30
"SE3",-6.5999413568,30
"SE3",8.2008166309,30
"SE3",0.1525277273,30
"SE3",-7.5018574094,30
"SE3",14.5621217044,30
"SE3",-4.3932543146,30
"SE3",-21.0630760099,30
"SE3",17.2416330279,30
"SE3",24.7981957075,30
"SE3",-17.5882302517,30
"SE3",13.6712066382,30
"SE3",-9.3863686039,30
"SE3",-13.2899049276,30
"SE3",19.3309523464,30
"SE3",-25.2529806714,30
"SE3",-0.6826055296,30
"SE3",-16.0533404112,30
"SE3",-6.9862723364,30
"SE3",26.280659612,30
"SE3",7.2190967178,30
"SE3",-15.3640628347,30
"SE3",-16.2768245229,30
"SE3",-7.4473630368,30
"SE3",15.2486757835,30
"SE3",32.2624760996,30
"SE3",-31.1864555356,30
"SE3",-26.3015415835,30
"SE3",-4.4741322582,30
"SE3",0.3582414694,30
"SE3",-3.0346288319,30
"SE3",-7.2315317944,30
"SE3",-40.2580505011,30
"SE3",4.6437064006,30
"SE3",-11.8696721048,30
"SE3",-1.3885736789,30
"SE3",-10.9062708913,30
"SE3",-16.8900477951,30
"SE3",16.3011507565,30
"SE3",-3.1532135709,30
"SE3",41.0615371739,30
"SE3",1.4322012484,30
"SE3",30.8514920656,30
"SE3",-14.4285902555,30
"SE3",4.4255312906,30
"SE3",-7.0942494216,30
"SE3",-14.7236347913,30
"SE3",-2.7723552661,30
"SE3",14.0730148088,30
"SE3",18.7295001632,30
"SE3",-11.1591222879,30
"SE3",15.5064167911,30
"SE3",-0.4284772195,30
"SE3",-4.516333558,30
"SE3",13.577041029,30
"SE3",33.4318819146,30
"SE3",18.2301900137,30
"SE3",-20.3019261395,30
"SE3",-9.1458175436,30
"SE3",-17.5956351189,30
"SE3",12.5482501759,30
"SE3",-6.183809129,40
"SE3",-3.0716398767,40
"SE3",-23.5759710916,40
"SE3",-21.7736391196,40
"SE3",-6.2170624557,40
"SE3",10.614820076,40
"SE3",-1.731760533,40
"SE3",-2.7007065071,40
"SE3",1.1527793192,40
"SE3",-7.4006701285,40
"SE3",-19.8579904806,40
"SE3",11.5651124221,40
"SE3",16.020513208,40
"SE3",-10.8260806232,40
"SE3",-11.5867168081,40
"SE3",44.0982079333,40
"SE3",28.2776583099,40
"SE3",-3.7759328574,40
"SE3",10.4261080319,40
"SE3",-28.1125378762,40
"SE3",3.1631772291,40
"SE3",8.9714216622,40
"SE3",-25.2298400717,40
"SE3",-3.5509104172,40
"SE3",20.5509862453,40
"SE3",-5.8530109085,40
"SE3",-2.7045774003,40
"SE3",16.416661883,40
"SE3",15.3011505459,40
"SE3",-32.4113631147,40
"SE3",4.0588680483,40
"SE3",29.3553598592,40
"SE3",16.6927502523,40
"SE3",-15.3792592175,40
"SE3",2.1655599545,40
"SE3",17.8563568556,40
"SE3",-4.5164343127,40
"SE3",-19.1707521676,40
"SE3",-15.8920835904,40
"SE3",1.4851750294,40
"SE3",-1.5747427307,40
"SE3",2.925558683,40
"SE3",-9.7129970681,40
"SE3",27.2726981749,40
"SE3",-16.0434747185,40
"SE3",-4.7898025177,40
"SE3",23.2722200555,40
"SE3",-5.0736608434,40
"SE3",-8.2678609786,40
"SE3",-7.7293573176,40
"SE3",-15.1960648263,40
"SE3",-10.4864595076,40
"SE3",-19.7848157044,40
"SE3",-30.4812828828,40
"SE3",20.9140717325,40
"SE3",0.0661770884,40
"SE3",-21.0735872547,40
"SE3",-7.0608517112,40
"SE3",14.5791906861,40
"SE3",37.1814939525,40
"SE3",27.8634764247,40
"SE3",-16.4033637445,40
"SE3",29.2421051443,40
"SE3",20.2651529669,40
"SE3",7.020177911,40
"SE3",-15.9256864336,40
"SE3",-19.1425838851,40
"SE3",-27.0355330734,40
"SE3",-8.7285479934,40
"SE3",-11.1709830875,40
"SE3",-13.3734678546,40
"SE3",-0.3561839448,40
"SE3",8.9485924538,40
"SE3",-6.8390558869,40
"SE3",12.4017357416,40
"SE3",-4.4078991977,40
"SE3",-6.7684107701,40
"SE3",-17.5887806592,40
"SE3",8.608993201,40
"SE3",23.8078951019,40
"SE3",24.9450694859,40
"SE3",-25.9651599126,40
"SE3",-10.6208522749,40
"SE3",3.6183410323,40
"SE3",-3.5311682991,40
"SE3",23.4622776859,40
"SE3",14.6038602392,40
"SE3",-6.4677432892,40
"SE3",-12.7394256951,40
"SE3",1.3686451017,40
"SE3",-5.8436064272,40
"SE3",-16.5167375996,40
"SE3",37.1183005269,40
"SE3",3.4527285295,40
"SE3",-6.450918193,40
"SE3",3.1275526769,40
"SE3",-10.8304743362,40
"SE3",7.8247258437,40
"SE3",-13.1289668711,40
"SE3",8.3818634601,40
"SE3",-25.4203840823,50
"SE3",-1.4502908425,50
"SE3",18.3309537009,50
"SE3",-6.3934351638,50
"SE3",-19.667029811,50
"SE3",35.9222619002,50
"SE3",25.4677470971,50
"SE3",28.4561905808,50
"SE3",2.0806179193,50
"SE3",7.1192490842,50
"SE3",11.6445359287,50
"SE3",22.5880809912,50
"SE3",11.6004742686,50
"SE3",9.3065603841,50
"SE3",-4.000518837,50
"SE3",-1.4992086827,50
"SE3",4.9115880773,50
"SE3",-14.8053140573,50
"SE3",-5.9153660017,50
"SE3",17.5299057307,50
"SE3",5.5587553292,50
"SE3",30.8892458367,50
"SE3",4.9534468002,50
"SE3",-1.987427918,50
"SE3",6.8430172912,50
"SE3",12.4134652012,50
"SE3",-22.2624765912,50
"SE3",-8.2878501237,50
"SE3",17.2586893382,50
"SE3",-1.9406941668,50
"SE3",-1.351448905,50
"SE3",3.8672794842,50
"SE3",-1.7140423125,50
"SE3",12.0016127196,50
"SE3",18.9694354421,50
"SE3",-15.3821079317,50
"SE3",7.8752431361,50
"SE3",-7.370811241,50
"SE3",-0.0234859635,50
"SE3",-10.3820268073,50
"SE3",7.2563756998,50
"SE3",0.9202693506,50
"SE3",9.1388653745,50
"SE3",-1.6849962316,50
"SE3",7.55008908,50
"SE3",-12.2590031451,50
"SE3",20.2895495837,50
"SE3",11.4882742945,50
"SE3",-1.8096022523,50
"SE3",-0.9350061435,50
"SE3",-5.1938036448,50
"SE3",-14.6149506794,50
"SE3",10.8284704783,50
"SE3",2.0456219026,50
"SE3",12.3364306781,50
"SE3",-6.2825278305,50
"SE3",15.8269173788,50
"SE3",15.9305553756,50
"SE3",23.1760020446,50
"SE3",1.4161342456,50
"SE3",12.1404141035,50
"SE3",12.7563736722,50
"SE3",-8.6382386127,50
"SE3",0.7611429995,50
"SE3",3.901627445,50
"SE3",3.4370004074,50
"SE3",-4.9036692487,50
"SE3",0.1101275251,50
"SE3",0.2298860316,50
"SE3",11.4487281488,50
"SE3",16.9415508323,50
"SE3",-9.9668645843,50
"SE3",29.9044798391,50
"SE3",-5.9333621477,50
"SE3",-0.9506211378,50
"SE3",11.2196938894,50
"SE3",-3.2293034303,50
"SE3",0.317001486,50
"SE3",15.6835785226,50
"SE3",-8.5325898938,50
"SE3",-13.1196252541,50
"SE3",-14.0439477734,50
"SE3",5.0948448674,50
"SE3",-16.6951968379,50
"SE3",7.2116440309,50
"SE3",-13.2482293184,50
"SE3",-22.2191768195,50
"SE3",15.1707176536,50
"SE3",-3.9010138439,50
"SE3",-8.1112728498,50
"SE3",13.3105350905,50
"SE3",16.1422047996,50
"SE3",-13.8324430284,50
"SE3",-14.3115796083,50
"SE3",-14.497479998,50
"SE3",4.1379066486,50
"SE3",6.6254677377,50
"SE3",-24.2207186741,50
"SE3",-15.7884492019,50
"SE3",-21.8931542413,50
"SE3",4.9748758102,60
"SE3",13.3995976595,60
"SE3",6.1148098464,60
"SE3",11.2206052349,60
"SE3",24.0166605047,60
"SE3",4.0518482009,60
"SE3",-6.2911978856,60
"SE3",-11.1407434222,60
"SE3",44.8613894638,60
"SE3",12.0978117857,60
"SE3",-14.20032338,60
"SE3",-8.7174992955,60
"SE3",-26.5142905901,60
"SE3",10.4117807445,60
"SE3",0.0918193783,60
"SE3",1.3420796824,60
"SE3",-14.5551799624,60
"SE3",10.2082773811,60
"SE3",-19.2001033285,60
"SE3",40.5481144686,60
"SE3",3.8107184876,60
"SE3",26.3627188219,60
"SE3",-9.7283091097,60
"SE3",-4.2099998429,60
"SE3",15.5790035701,60
"SE3",2.8720844778,60
"SE3",-12.9076770319,60
"SE3",4.8767313053,60
"SE3",-15.8153999066,60
"SE3",10.8789890312,60
"SE3",-5.9287985594,60
"SE3",-3.1035733705,60
"SE3",2.4195361081,60
"SE3",-15.3201314984,60
"SE3",-7.0287036299,60
"SE3",4.5882309965,60
"SE3",-11.9666147224,60
"SE3",6.8322532684,60
"SE3",1.2423000609,60
"SE3",-8.5132314508,60
"SE3",6.4084686359,60
"SE3",14.6321707522,60
"SE3",3.1112182917,60
"SE3",-9.8667819308,60
"SE3",-4.3268078588,60
"SE3",-9.0215866651,60
"SE3",6.8028314639,60
"SE3",13.9163871244,60
"SE3",-2.7265066451,60
"SE3",0.1560750161,60
"SE3",-12.532775003,60
"SE3",-11.9466263444,60
"SE3",4.088553326,60
"SE3",-3.2396512453,60
"SE3",5.206770083,60
"SE3",12.7243477943,60
"SE3",-3.7515054831,60
"SE3",-15.1730103414,60
"SE3",-2.3015083693,60
"SE3",-6.1213874227,60
"SE3",2.2675153685,60
"SE3",-14.4641809733,60
"SE3",-13.8053022616,60
"SE3",7.463235652,60
"SE3",9.3320937458,60
"SE3",12.9203461029,60
"SE3",6.81123604,60
"SE3",23.8175514469,60
"SE3",-10.8342818705,60
"SE3",-13.0616400816,60
"SE3",-5.3119253123,60
"SE3",-9.4959696864,60
"SE3",8.8952741166,60
"SE3",-10.0757816481,60
"SE3",5.2622507097,60
"SE3",41.9846672607,60
"SE3",-15.8012999457,60
"SE3",20.3494479816,60
"SE3",1.0832112651,60
"SE3",-10.0519450351,60
"SE3",33.4872587307,60
"SE3",35.5996267883,60
"SE3",14.325133226,60
"SE3",-2.0165785321,60
"SE3",14.8513842518,60
"SE3",-11.4560815018,60
"SE3",4.424888578,60
"SE3",13.8409078442,60
"SE3",-9.0977488012,60
"SE3",0.7687731891,60
"SE3",11.0313663506,60
"SE3",20.1885316272,60
"SE3",-15.3180182658,60
"SE3",-1.9918157696,60
"SE3",12.1830488153,60
"SE3",14.0906575852,60
"SE3",9.0080908659,60
"SE3",-15.016332476,60
"SE3",15.4875473688,60
"SE3",-16.2496517372,60
"SE3",-16.9126072157,70
"SE3",21.1504947323,70
"SE3",3.7717155156,70
"SE3",-5.5208580977,70
"SE3",12.5204997795,70
"SE3",-0.5753714363,70
"SE3",-4.1024894721,70
"SE3",-10.7091745788,70
"SE3",-8.6698540492,70
"SE3",-2.8868772861,70
"SE3",24.5680169282,70
"SE3",-4.9098365111,70
"SE3",13.9495859938,70
"SE3",21.0125480748,70
"SE3",-20.7136812319,70
"SE3",-3.431718018,70
"SE3",-2.1384913885,70
"SE3",-9.8526715171,70
"SE3",6.7122661022,70
"SE3",-7.192530983,70
"SE3",-3.0123779439,70
"SE3",3.1847890163,70
"SE3",-6.8913125623,70
"SE3",-3.2694996795,70
"SE3",12.0935797832,70
"SE3",33.3265417436,70
"SE3",0.7575527218,70
"SE3",18.7146060526,70
"SE3",10.9539592349,70
"SE3",-12.0994492652,70
"SE3",4.563829401,70
"SE3",38.6217885584,70
"SE3",-5.0438337793,70
"SE3",-8.3001713149,70
"SE3",18.4030447875,70
"SE3",-7.8015067133,70
"SE3",-6.3539109281,70
"SE3",-13.044533436,70
"SE3",-14.6515826001,70
"SE3",-6.2923993658,70
"SE3",4.9679173801,70
"SE3",3.0370819651,70
"SE3",1.068802757,70
"SE3",-7.6466470556,70
"SE3",-12.1018888194,70
"SE3",11.747113896,70
"SE3",-5.8919942713,70
"SE3",-9.2783728676,70
"SE3",-2.8445741423,70
"SE3",-14.763217018,70
"SE3",3.4233540977,70
"SE3",-0.9051256502,70
"SE3",-7.0317966326,70
"SE3",-11.5510374174,70
"SE3",5.7184440511,70
"SE3",15.4230111591,70
"SE3",-10.1574963067,70
"SE3",-12.1491893885,70
"SE3",11.890818761,70
"SE3",28.2794768194,70
"SE3",3.8193393779,70
"SE3",-6.8036370187,70
"SE3",-3.5117414545,70
"SE3",-5.9931135888,70
"SE3",-5.6997724238,70
"SE3",22.9613928436,70
"SE3",10.7901660648,70
"SE3",22.415776496,70
"SE3",-0.9961986648,70
"SE3",-12.1867010333,70
"SE3",-12.987675127,70
"SE3",0.2574265959,70
"SE3",0.4055417428,70
"SE3",-13.7206121056,70
"SE3",-8.3272450578,70
"SE3",25.1241329348,70
"SE3",-3.2754080763,70
"SE3",-8.8328525192,70
"SE3",-8.7934707815,70
"SE3",13.6625037035,70
"SE3",5.3506041831,70
"SE3",-1.5366917291,70
"SE3",8.3003461678,70
"SE3",-19.5111338462,70
"SE3",-15.3772243041,70
"SE3",11.2056350227,70
"SE3",8.0955665106,70
"SE3",4.4176586065,70
"SE3",0.2891741249,70
"SE3",10.6508190506,70
"SE3",-7.386305058,70
"SE3",-10.0053420325,70
"SE3",-15.2304528978,70
"SE3",1.5412534448,70
"SE3",-4.0844830587,70
"SE3",-9.6737281907,70
"SE3",-2.4171015241,70
"SE3",1.2704646473,70
"SE3",42.0794043871,70
"SE3",-9.9106242869,70
"SE3",-10.4652026435,80
"SE3",10.1803207798,80
"SE3",-6.5656727122,80
"SE3",-15.943649028,80
"SE3",14.5110418663,80
"SE3",-1.7818919479,80
"SE3",-4.0501940998,80
"SE3",21.7714210044,80
"SE3",-6.3989542761,80
"SE3",3.2806891004,80
"SE3",-11.8910395291,80
"SE3",21.6257516208,80
"SE3",6.139081161,80
"SE3",-12.854556273,80
"SE3",-4.053754899,80
"SE3",-1.7866890813,80
"SE3",-7.6399812721,80
"SE3",-6.09150984,80
"SE3",8.3160878472,80
"SE3",5.6705607665,80
"SE3",-0.0929167812,80
"SE3",0.2813147393,80
"SE3",-8.5934785436,80
"SE3",-6.6673443713,80
"SE3",-23.0276218014,80
"SE3",5.661923468,80
"SE3",-7.7266286835,80
"SE3",6.4806756197,80
"SE3",-16.4245965481,80
"SE3",5.0248296155,80
"SE3",-10.7975109315,80
"SE3",-1.2507920615,80
"SE3",7.6345223604,80
"SE3",8.0980569092,80
"SE3",-1.0023106648,80
"SE3",-12.3926255601,80
"SE3",-9.0199096633,80
"SE3",3.0448763569,80
"SE3",4.7676497744,80
"SE3",-7.5465591667,80
"SE3",-1.1148221767,80
"SE3",-4.051720189,80
"SE3",-0.1254465151,80
"SE3",-4.9731759342,80
"SE3",-7.8895927805,80
"SE3",9.9680904995,80
"SE3",-5.7859629567,80
"SE3",13.7881795298,80
"SE3",-8.7294685975,80
"SE3",-3.5398064702,80
"SE3",12.6696088409,80
"SE3",-15.7875871214,80
"SE3",-11.8661527801,80
"SE3",-11.3307075855,80
"SE3",-6.4207338921,80
"SE3",1.5638845596,80
"SE3",-10.3045646997,80
"SE3",34.7705893412,80
"SE3",-3.6558602368,80
"SE3",-8.1662932477,80
"SE3",16.3074291441,80
"SE3",-18.8863653736,80
"SE3",7.5980462772,80
"SE3",-2.1504342178,80
"SE3",-4.1822751981,80
"SE3",-4.7756752607,80
"SE3",-4.1761871522,80
"SE3",-22.2782342875,80
"SE3",16.0203644514,80
"SE3",8.5831883752,80
"SE3",-5.0180615432,80
"SE3",-2.9891312942,80
"SE3",3.7412931481,80
"SE3",-14.5195303652,80
"SE3",-12.7091219158,80
"SE3",-16.2354384104,80
"SE3",-1.669825647,80
"SE3",5.1169422112,80
"SE3",-2.9006476466,80
"SE3",3.9361175128,80
"SE3",20.6567545797,80
"SE3",5.7848292593,80
"SE3",25.7463667103,80
"SE3",-15.9311541228,80
"SE3",-1.2480978824,80
"SE3",-1.8857250295,80
"SE3",-18.6574110412,80
"SE3",-11.171419086,80
"SE3",-7.4093871877,80
"SE3",-16.5375279489,80
"SE3",-11.3246250916,80
"SE3",-2.338413525,80
"SE3",11.9261105285,80
"SE3",-1.5435788913,80
"SE3",-0.0239277998,80
"SE3",-9.3593808114,80
"SE3",1.9374473472,80
"SE3",-10.0884397109,80
"SE3",-8.8517436758,80
"SE3",-5.0031043858,80
"SE3",19.4211742961,90
"SE3",2.2472286786,90
"SE3",-11.1128116052,90
"SE3",10.1528253255,90
"SE3",5.0452851274,90
"SE3",15.605582508,90
"SE3",-3.8140275361,90
"SE3",-0.7793586517,90
"SE3",-4.5919963477,90
"SE3",-6.4919711052,90
"SE3",6.2080833571,90
"SE3",-9.8578030878,90
"SE3",2.1810319714,90
"SE3",-2.5526144229,90
"SE3",-12.8828954058,90
"SE3",11.9461883269,90
"SE3",2.3397396423,90
"SE3",5.3507599343,90
"SE3",3.3774424763,90
"SE3",3.6384501142,90
"SE3",-2.7940799357,90
"SE3",-5.6106500972,90
"SE3",-5.9081482215,90
"SE3",4.0744533676,90
"SE3",-1.9571268671,90
"SE3",-4.6875776483,90
"SE3",11.2816994249,90
"SE3",-7.4033338485,90
"SE3",-2.1540786358,90
"SE3",6.8042321348,90
"SE3",-17.382363855,90
"SE3",-10.199330622,90
"SE3",-12.2014154658,90
"SE3",9.1547807155,90
"SE3",-2.9502299303,90
"SE3",0.2564392174,90
"SE3",-1.3175009166,90
"SE3",10.9119081942,90
"SE3",10.3073952094,90
"SE3",11.5817585928,90
"SE3",0.6161400104,90
"SE3",10.9191590762,90
"SE3",14.5957164999,90
"SE3",-7.4618338512,90
"SE3",-7.6385671943,90
"SE3",12.3390339855,90
"SE3",-0.7280773341,90
"SE3",-6.5018476403,90
"SE3",3.8318951648,90
"SE3",-4.5423435869,90
"SE3",4.790095132,90
"SE3",-7.6465273642,90
"SE3",6.0266691145,90
"SE3",-6.2258094135,90
"SE3",13.7080275413,90
"SE3",-6.5529146699,90
"SE3",-3.4340081134,90
"SE3",-5.408926908,90
"SE3",15.7732125747,90
"SE3",-8.0062301151,90
"SE3",11.6717246331,90
"SE3",2.4659266699,90
"SE3",1.5409640634,90
"SE3",2.5640004402,90
"SE3",-2.2658655073,90
"SE3",-14.5698795605,90
"SE3",-14.8923517049,90
"SE3",-22.1779705628,90
