"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
2,0.01,146.018181818182,0,1,10,100,9,2,5e+05,"150327b_364.RData"
2,0.01,143.654545454545,0,1,10,100,9,2,5e+05,"150327b_367.RData"
10,0.01,3.53636363636364,37.6181818181818,2,10,100,8.2,2,5e+05,"150327b_369.RData"
10,0.001,145.636363636364,0,1,10,100,9,2,5e+05,"150327b_36.RData"
5,0.01,7.58181818181818,33.8818181818182,2,10,100,8.6,2,5e+05,"150327b_371.RData"
10,0.01,141.2,0,1,10,100,8.6,2,5e+05,"150327b_372.RData"
2,0.01,140.790909090909,0,1,10,100,9,2,5e+05,"150327b_373.RData"
5,0.01,139.972727272727,0,1,10,100,8.8,2,5e+05,"150327b_374.RData"
10,0.01,147.381818181818,0,1,10,100,9,2,5e+05,"150327b_375.RData"
2,0.01,16.2545454545455,32.9272727272727,2,10,100,8.8,2,5e+05,"150327b_376.RData"
2,0.01,140.227272727273,0,1,10,100,8.8,2,5e+05,"150327b_379.RData"
2,0.001,56.5818181818182,24.0818181818182,2,10,100,9,2,5e+05,"150327b_37.RData"
5,0.01,139.818181818182,0,1,10,100,9,2,5e+05,"150327b_380.RData"
10,0.01,146.609090909091,0,1,10,100,8.6,2,5e+05,"150327b_381.RData"
2,0.01,138.109090909091,0,1,10,100,9,2,5e+05,"150327b_382.RData"
2,0.01,137.890909090909,0,1,10,100,9,2,5e+05,"150327b_385.RData"
5,0.01,6.9,36.3363636363636,2,10,100,9,2,5e+05,"150327b_386.RData"
10,0.01,3.65454545454545,34.9636363636364,2,10,100,8.6,2,5e+05,"150327b_387.RData"
2,0.01,149.081818181818,0,1,10,100,9,2,5e+05,"150327b_388.RData"
2,0.01,142.472727272727,0,1,10,100,9,2,5e+05,"150327b_391.RData"
5,0.01,146.390909090909,0,1,10,100,8.8,2,5e+05,"150327b_392.RData"
10,0.01,144.618181818182,0,1,10,100,9,2,5e+05,"150327b_393.RData"
2,0.01,145.4,0,1,10,100,8.8,2,5e+05,"150327b_394.RData"
5,0.01,138.5,0,1,10,100,9,2,5e+05,"150327b_395.RData"
10,0.01,148.290909090909,0,1,10,100,8.4,2,5e+05,"150327b_396.RData"
2,0.01,141.127272727273,0,1,10,100,8.8,2,5e+05,"150327b_397.RData"
5,0.01,145.709090909091,0,1,10,100,8.8,2,5e+05,"150327b_398.RData"
10,0.01,146.227272727273,0,1,10,100,9,2,5e+05,"150327b_399.RData"
10,0.001,146.654545454545,0,1,10,100,8.8,2,5e+05,"150327b_39.RData"
2,0.01,148.527272727273,0,1,10,100,9,2,5e+05,"150327b_400.RData"
5,0.01,138.009090909091,0,1,10,100,8.8,2,5e+05,"150327b_401.RData"
10,0.01,144.663636363636,0,1,10,100,8.8,2,5e+05,"150327b_402.RData"
2,0.01,136.3,0,1,10,100,8.2,2,5e+05,"150327b_403.RData"
5,0.01,7.68181818181818,37.8818181818182,2,10,100,8.8,2,5e+05,"150327b_404.RData"
10,0.01,3.9,35.1727272727273,2,10,100,8.6,2,5e+05,"150327b_405.RData"
2,0.01,143.063636363636,0,1,10,100,8.6,2,5e+05,"150327b_406.RData"
10,0.01,3.83636363636364,37.1454545454545,2,10,100,9,2,5e+05,"150327b_408.RData"
2,0.01,143,0,1,10,100,8.8,2,5e+05,"150327b_409.RData"
2,0.001,146.590909090909,0,1,10,100,8.6,2,5e+05,"150327b_40.RData"
5,0.01,142.172727272727,0,1,10,100,8.4,2,5e+05,"150327b_410.RData"
2,0.01,145.1,0,1,10,100,8.8,2,5e+05,"150327b_412.RData"
5,0.01,150.227272727273,0,1,10,100,9,2,5e+05,"150327b_413.RData"
5,0.01,142.845454545455,0,1,10,100,8.8,2,5e+05,"150327b_416.RData"
10,0.01,3.83636363636364,36.1636363636364,2,10,100,8.8,2,5e+05,"150327b_417.RData"
2,0.01,16.6181818181818,31.4090909090909,2,10,100,8.2,2,5e+05,"150327b_418.RData"
5,0.01,144.327272727273,0,1,10,100,8.8,2,5e+05,"150327b_419.RData"
5,0.001,141.8,0,1,10,100,9,2,5e+05,"150327b_41.RData"
2,0.01,17.4090909090909,30.4727272727273,2,10,100,9,2,5e+05,"150327b_421.RData"
5,0.01,139.163636363636,0,1,10,100,8.6,2,5e+05,"150327b_422.RData"
2,0.01,145.527272727273,0,1,10,100,8.8,2,5e+05,"150327b_424.RData"
5,0.01,141.618181818182,0,1,10,100,8.8,2,5e+05,"150327b_425.RData"
2,0.01,147.672727272727,0,1,10,100,8.8,2,5e+05,"150327b_427.RData"
5,0.01,7.2,33.2818181818182,2,10,100,9,2,5e+05,"150327b_428.RData"
2,0.01,140.218181818182,0,1,10,100,8.4,2,5e+05,"150327b_430.RData"
5,0.01,141.118181818182,0,1,10,100,9,2,5e+05,"150327b_431.RData"
10,0.01,142.690909090909,0,1,10,100,8.8,2,5e+05,"150327b_432.RData"
2,0.01,140.718181818182,0,1,10,100,9,2,5e+05,"150327b_433.RData"
10,0.01,143.045454545455,0,1,10,100,8.8,2,5e+05,"150327b_435.RData"
2,0.01,142.254545454545,0,1,10,100,8.8,2,5e+05,"150327b_436.RData"
5,0.01,137.9,0,1,10,100,8.8,2,5e+05,"150327b_437.RData"
10,0.01,3.98181818181818,37.5727272727273,2,10,100,8.6,2,5e+05,"150327b_438.RData"
2,0.01,16.3363636363636,30.4,2,10,100,8.2,2,5e+05,"150327b_439.RData"
5,0.01,140.663636363636,0,1,10,100,9,2,5e+05,"150327b_440.RData"
10,0.01,141.472727272727,0,1,10,100,8.4,2,5e+05,"150327b_441.RData"
2,0.01,16.2363636363636,33.1272727272727,2,10,100,9,2,5e+05,"150327b_442.RData"
5,0.01,141.654545454545,0,1,10,100,9,2,5e+05,"150327b_443.RData"
10,0.01,139.809090909091,0,1,10,100,9,2,5e+05,"150327b_444.RData"
2,0.01,143.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_445.RData"
5,0.01,7.35454545454545,34.2909090909091,2,10,100,7.8,2,5e+05,"150327b_446.RData"
2,0.01,144.336363636364,0,1,10,100,8.8,2,5e+05,"150327b_448.RData"
5,0.01,143.454545454545,0,1,10,100,8.2,2,5e+05,"150327b_449.RData"
5,0.001,143.590909090909,0,1,10,100,8.8,2,5e+05,"150327b_44.RData"
2,0.01,16.4909090909091,32.7181818181818,2,10,100,8.4,2,5e+05,"150327b_451.RData"
5,0.01,144.727272727273,0,1,10,100,9,2,5e+05,"150327b_452.RData"
10,0.01,136.427272727273,0,1,10,100,9,2,5e+05,"150327b_453.RData"
5,0.01,141.218181818182,0,1,10,100,8.8,2,5e+05,"150327b_455.RData"
2,0.01,16.7090909090909,31.1727272727273,2,10,100,8,2,5e+05,"150327b_457.RData"
5,0.01,142.018181818182,0,1,10,100,9,2,5e+05,"150327b_458.RData"
10,0.01,4.04545454545455,35.5454545454545,2,10,100,8.2,2,5e+05,"150327b_459.RData"
10,0.001,32.1181818181818,28.9,2,10,100,8.8,2,5e+05,"150327b_45.RData"
2,0.01,136.3,0,1,10,100,8.6,2,5e+05,"150327b_460.RData"
5,0.01,141.472727272727,0,1,10,100,9,2,5e+05,"150327b_461.RData"
2,0.01,144.163636363636,0,1,10,100,9,2,5e+05,"150327b_463.RData"
5,0.01,144.190909090909,0,1,10,100,8.4,2,5e+05,"150327b_464.RData"
10,0.01,3.99090909090909,35.2363636363636,2,10,100,8.8,2,5e+05,"150327b_465.RData"
2,0.01,136.4,0,1,10,100,8.6,2,5e+05,"150327b_466.RData"
10,0.01,145.281818181818,0,1,10,100,9,2,5e+05,"150327b_468.RData"
2,0.001,139.7,0,1,10,100,8.6,2,5e+05,"150327b_46.RData"
5,0.01,142.063636363636,0,1,10,100,8.8,2,5e+05,"150327b_470.RData"
2,0.01,139.727272727273,0,1,10,100,9,2,5e+05,"150327b_472.RData"
2,0.01,138.181818181818,0,1,10,100,9,2,5e+05,"150327b_475.RData"
5,0.01,7.47272727272727,33.5636363636364,2,10,100,9,2,5e+05,"150327b_476.RData"
2,0.01,137.236363636364,0,1,10,100,8.6,2,5e+05,"150327b_478.RData"
5,0.01,7.98181818181818,34.1727272727273,2,10,100,8.8,2,5e+05,"150327b_479.RData"
5,0.001,142.618181818182,0,1,10,100,9,2,5e+05,"150327b_47.RData"
10,0.01,147.018181818182,0,1,10,100,8.6,2,5e+05,"150327b_480.RData"
5,0.01,141.881818181818,0,1,10,100,9,2,5e+05,"150327b_482.RData"
2,0.01,143.145454545455,0,1,10,100,9,2,5e+05,"150327b_484.RData"
5,0.01,147.663636363636,0,1,10,100,9,2,5e+05,"150327b_485.RData"
10,0.01,140.909090909091,0,1,10,100,9,2,5e+05,"150327b_486.RData"
2,0.01,144.654545454545,0,1,10,100,8.4,2,5e+05,"150327b_487.RData"
5,0.01,7.66363636363636,35.3909090909091,2,10,100,9,2,5e+05,"150327b_488.RData"
10,0.01,3.76363636363636,35.1454545454545,2,10,100,8.8,2,5e+05,"150327b_489.RData"
2,0.01,148.427272727273,0,1,10,100,8.6,2,5e+05,"150327b_490.RData"
5,0.01,7.49090909090909,33.9181818181818,2,10,100,8.8,2,5e+05,"150327b_491.RData"
2,0.01,145.218181818182,0,1,10,100,8.4,2,5e+05,"150327b_493.RData"
5,0.01,140.390909090909,0,1,10,100,7.4,2,5e+05,"150327b_494.RData"
10,0.01,145.518181818182,0,1,10,100,8.6,2,5e+05,"150327b_495.RData"
5,0.01,143.9,0,1,10,100,9,2,5e+05,"150327b_497.RData"
10,0.01,154.227272727273,0,1,10,100,9,2,5e+05,"150327b_498.RData"
2,0.001,30.2636363636364,30.7090909090909,2,10,100,9,2,5e+05,"150327b_4.RData"
5,0.01,143.527272727273,0,1,10,100,8.8,2,5e+05,"150327b_500.RData"
10,0.01,4.18181818181818,35.5090909090909,2,10,100,8.2,2,5e+05,"150327b_501.RData"
5,0.01,139.809090909091,0,1,10,100,9,2,5e+05,"150327b_503.RData"
10,0.01,146.372727272727,0,1,10,100,8.6,2,5e+05,"150327b_504.RData"
2,0.01,16.3636363636364,34.7636363636364,2,10,100,9,2,5e+05,"150327b_505.RData"
5,0.01,141.327272727273,0,1,10,100,9,2,5e+05,"150327b_506.RData"
10,0.01,147.063636363636,0,1,10,100,8.6,2,5e+05,"150327b_507.RData"
2,0.01,144.227272727273,0,1,10,100,8.8,2,5e+05,"150327b_508.RData"
10,0.01,138.172727272727,0,1,10,100,8.8,2,5e+05,"150327b_510.RData"
5,0.01,142.790909090909,0,1,10,100,9,2,5e+05,"150327b_512.RData"
2,0.01,144.809090909091,0,1,10,100,8.6,2,5e+05,"150327b_514.RData"
5,0.01,136.190909090909,0,1,10,100,7.4,2,5e+05,"150327b_515.RData"
10,0.01,142.654545454545,0,1,10,100,8.8,2,5e+05,"150327b_516.RData"
2,0.01,16.3818181818182,31.0818181818182,2,10,100,9,2,5e+05,"150327b_517.RData"
2,0.01,141.263636363636,0,1,10,100,8.8,2,5e+05,"150327b_520.RData"
10,0.01,147.181818181818,0,1,10,100,8.4,2,5e+05,"150327b_522.RData"
2,0.01,146.2,0,1,10,100,9,2,5e+05,"150327b_523.RData"
5,0.01,7.54545454545454,35.5454545454545,2,10,100,9,2,5e+05,"150327b_524.RData"
2,0.01,16.6454545454545,33.9181818181818,2,10,100,8.2,2,5e+05,"150327b_526.RData"
10,0.01,3.86363636363636,37.2090909090909,2,10,100,8.6,2,5e+05,"150327b_528.RData"
2,0.01,142.018181818182,0,1,10,100,8.4,2,5e+05,"150327b_529.RData"
2,0.001,144.754545454545,0,1,10,100,9,2,5e+05,"150327b_52.RData"
5,0.01,143.727272727273,0,1,10,100,9,2,5e+05,"150327b_530.RData"
10,0.01,139.590909090909,0,1,10,100,8.8,2,5e+05,"150327b_531.RData"
2,0.01,139.754545454545,0,1,10,100,8.2,2,5e+05,"150327b_532.RData"
5,0.01,142.909090909091,0,1,10,100,9,2,5e+05,"150327b_533.RData"
10,0.01,4.06363636363636,33.6363636363636,2,10,100,9,2,5e+05,"150327b_534.RData"
2,0.01,143.590909090909,0,1,10,100,8,2,5e+05,"150327b_535.RData"
5,0.01,138.390909090909,0,1,10,100,9,2,5e+05,"150327b_536.RData"
2,0.01,145.227272727273,0,1,10,100,8.6,2,5e+05,"150327b_538.RData"
5,0.01,148.409090909091,0,1,10,100,8.4,2,5e+05,"150327b_539.RData"
5,0.001,115.909090909091,6.90909090909091,2,10,100,9,2,5e+05,"150327b_53.RData"
10,0.01,3.64545454545455,37.6636363636364,2,10,100,9,2,5e+05,"150327b_540.RData"
2,0.01,145.063636363636,0,1,10,100,9,2,5e+05,"150327b_541.RData"
10,0.01,3.55454545454545,37.4727272727273,2,10,100,8.4,2,5e+05,"150327b_543.RData"
2,0.01,150.736363636364,0,1,10,100,8.4,2,5e+05,"150327b_544.RData"
10,0.01,4.10909090909091,36.3363636363636,2,10,100,9,2,5e+05,"150327b_546.RData"
2,0.01,146.154545454545,0,1,10,100,9,2,5e+05,"150327b_547.RData"
10,0.01,146.909090909091,0,1,10,100,8.6,2,5e+05,"150327b_549.RData"
10,0.001,142.945454545455,0,1,10,100,8.6,2,5e+05,"150327b_54.RData"
2,0.01,150.509090909091,0,1,10,100,8.8,2,5e+05,"150327b_550.RData"
10,0.01,142.727272727273,0,1,10,100,9,2,5e+05,"150327b_552.RData"
2,0.01,144.545454545455,0,1,10,100,9,2,5e+05,"150327b_553.RData"
5,0.01,149.845454545455,0,1,10,100,8.6,2,5e+05,"150327b_554.RData"
10,0.01,137.181818181818,0,1,10,100,8.8,2,5e+05,"150327b_555.RData"
2,0.01,140.7,0,1,10,100,9,2,5e+05,"150327b_556.RData"
5,0.01,7.45454545454546,35.8090909090909,2,10,100,9,2,5e+05,"150327b_557.RData"
10,0.01,4.07272727272727,36.7272727272727,2,10,100,8.6,2,5e+05,"150327b_558.RData"
2,0.01,134.927272727273,0,1,10,100,9,2,5e+05,"150327b_559.RData"
2,0.001,150.118181818182,0,1,10,100,8.4,2,5e+05,"150327b_55.RData"
5,0.01,140.209090909091,0,1,10,100,8.4,2,5e+05,"150327b_560.RData"
10,0.01,146.827272727273,0,1,10,100,8.4,2,5e+05,"150327b_561.RData"
2,0.01,138.472727272727,0,1,10,100,8.8,2,5e+05,"150327b_562.RData"
10,0.01,136.909090909091,0,1,10,100,9,2,5e+05,"150327b_564.RData"
2,0.01,16.8454545454545,31.7545454545455,2,10,100,9,2,5e+05,"150327b_565.RData"
10,0.01,4.23636363636364,35.1090909090909,2,10,100,8.8,2,5e+05,"150327b_567.RData"
5,0.01,8.18181818181818,33.3,2,10,100,9,2,5e+05,"150327b_569.RData"
5,0.001,137.972727272727,0,1,10,100,8.6,2,5e+05,"150327b_56.RData"
10,0.01,141.990909090909,0,1,10,100,8.8,2,5e+05,"150327b_570.RData"
2,0.01,144.509090909091,0,1,10,100,9,2,5e+05,"150327b_571.RData"
5,0.01,7.45454545454546,33.8272727272727,2,10,100,8.8,2,5e+05,"150327b_572.RData"
10,0.01,3.75454545454545,35.9090909090909,2,10,100,8.6,2,5e+05,"150327b_573.RData"
2,0.01,147.227272727273,0,1,10,100,8.8,2,5e+05,"150327b_574.RData"
5,0.01,145.463636363636,0,1,10,100,9,2,5e+05,"150327b_575.RData"
10,0.01,141.145454545455,0,1,10,100,9,2,5e+05,"150327b_576.RData"
2,0.01,147.109090909091,0,1,10,100,8.8,2,5e+05,"150327b_577.RData"
5,0.01,137.245454545455,0,1,10,100,8.6,2,5e+05,"150327b_578.RData"
10,0.01,146.2,0,1,10,100,9,2,5e+05,"150327b_579.RData"
10,0.001,145.445454545455,0,1,10,100,8.8,2,5e+05,"150327b_57.RData"
2,0.01,143.627272727273,0,1,10,100,8.6,2,5e+05,"150327b_580.RData"
5,0.01,145.327272727273,0,1,10,100,9,2,5e+05,"150327b_581.RData"
10,0.01,142.663636363636,0,1,10,100,9,2,5e+05,"150327b_582.RData"
2,0.01,148.463636363636,0,1,10,100,9,2,5e+05,"150327b_583.RData"
5,0.01,7.71818181818182,36.4181818181818,2,10,100,8.8,2,5e+05,"150327b_584.RData"
10,0.01,138.018181818182,0,1,10,100,8.6,2,5e+05,"150327b_585.RData"
2,0.01,139.627272727273,0,1,10,100,8.4,2,5e+05,"150327b_586.RData"
5,0.01,141.3,0,1,10,100,9,2,5e+05,"150327b_587.RData"
10,0.01,3.79090909090909,36.2454545454545,2,10,100,8.8,2,5e+05,"150327b_588.RData"
2,0.01,144.736363636364,0,1,10,100,9,2,5e+05,"150327b_589.RData"
2,0.001,147.890909090909,0,1,10,100,8.8,2,5e+05,"150327b_58.RData"
10,0.01,144.5,0,1,10,100,9,2,5e+05,"150327b_591.RData"
2,0.01,139.854545454545,0,1,10,100,9,2,5e+05,"150327b_592.RData"
5,0.01,145.472727272727,0,1,10,100,8.6,2,5e+05,"150327b_593.RData"
10,0.01,141.036363636364,0,1,10,100,8.2,2,5e+05,"150327b_594.RData"
2,0.01,141.272727272727,0,1,10,100,8.8,2,5e+05,"150327b_595.RData"
5,0.01,142.454545454545,0,1,10,100,7.8,2,5e+05,"150327b_596.RData"
10,0.01,3.96363636363636,37.4818181818182,2,10,100,8.8,2,5e+05,"150327b_597.RData"
2,0.01,139.127272727273,0,1,10,100,8.6,2,5e+05,"150327b_598.RData"
5,0.01,139.045454545455,0,1,10,100,8.8,2,5e+05,"150327b_599.RData"
5,0.001,7.52727272727273,34.6090909090909,2,10,100,8.8,2,5e+05,"150327b_59.RData"
5,0.001,139.054545454545,0,1,10,100,8.6,2,5e+05,"150327b_5.RData"
10,0.01,142.727272727273,0,1,10,100,8.8,2,5e+05,"150327b_600.RData"
5,0.01,7.62727272727273,35.1818181818182,2,10,100,8.6,2,5e+05,"150327b_602.RData"
5,0.01,143.890909090909,0,1,10,100,8.2,2,5e+05,"150327b_605.RData"
10,0.01,4.04545454545454,34.6636363636364,2,10,100,9,2,5e+05,"150327b_606.RData"
2,0.01,138.163636363636,0,1,10,100,8.8,2,5e+05,"150327b_607.RData"
5,0.01,7.66363636363636,36.5909090909091,2,10,100,8.6,2,5e+05,"150327b_608.RData"
10,0.01,4,35.9636363636364,2,10,100,8.6,2,5e+05,"150327b_609.RData"
10,0.001,142,0,1,10,100,8.8,2,5e+05,"150327b_60.RData"
2,0.01,138.627272727273,0,1,10,100,9,2,5e+05,"150327b_610.RData"
5,0.01,144.209090909091,0,1,10,100,9,2,5e+05,"150327b_611.RData"
2,0.01,16.3818181818182,32.4454545454545,2,10,100,8.6,2,5e+05,"150327b_613.RData"
2,0.01,141.345454545455,0,1,10,100,8.6,2,5e+05,"150327b_616.RData"
5,0.01,142.681818181818,0,1,10,100,8.8,2,5e+05,"150327b_617.RData"
2,0.01,16.7545454545455,33.1272727272727,2,10,100,9,2,5e+05,"150327b_619.RData"
5,0.01,142.527272727273,0,1,10,100,8.4,2,5e+05,"150327b_620.RData"
10,0.01,147.609090909091,0,1,10,100,8.2,2,5e+05,"150327b_621.RData"
2,0.01,142.063636363636,0,1,10,100,8.8,2,5e+05,"150327b_622.RData"
10,0.01,145.572727272727,0,1,10,100,8.4,2,5e+05,"150327b_624.RData"
2,0.01,139.581818181818,0,1,10,100,8.8,2,5e+05,"150327b_625.RData"
5,0.01,147.363636363636,0,1,10,100,9,2,5e+05,"150327b_626.RData"
2,0.01,16.4545454545455,31.7545454545455,2,10,100,8.6,2,5e+05,"150327b_628.RData"
5,0.01,142.472727272727,0,1,10,100,9,2,5e+05,"150327b_629.RData"
2,0.01,16.8090909090909,31.3545454545455,2,10,100,9,2,5e+05,"150327b_631.RData"
5,0.01,136.790909090909,0,1,10,100,8.6,2,5e+05,"150327b_632.RData"
10,0.01,4,36.8909090909091,2,10,100,8.8,2,5e+05,"150327b_633.RData"
2,0.01,147.509090909091,0,1,10,100,9,2,5e+05,"150327b_634.RData"
5,0.01,146.5,0,1,10,100,8.4,2,5e+05,"150327b_635.RData"
2,0.01,16.8272727272727,34.3090909090909,2,10,100,8.8,2,5e+05,"150327b_637.RData"
10,0.001,139.009090909091,0,1,10,100,8.6,2,5e+05,"150327b_63.RData"
10,0.01,138.909090909091,0,1,10,100,9,2,5e+05,"150327b_642.RData"
2,0.01,16.7363636363636,32.9090909090909,2,10,100,8.6,2,5e+05,"150327b_643.RData"
2,0.01,150.763636363636,0,1,10,100,8.8,2,5e+05,"150327b_649.RData"
10,0.01,3.77272727272727,37.8090909090909,2,10,100,9,2,5e+05,"150327b_651.RData"
10,0.01,138.290909090909,0,1,10,100,8.8,2,5e+05,"150327b_654.RData"
2,0.01,143.090909090909,0,1,10,100,8.6,2,5e+05,"150327b_655.RData"
5,0.01,7.59090909090909,33.9272727272727,2,10,100,9,2,5e+05,"150327b_656.RData"
2,0.01,145.090909090909,0,1,10,100,8.6,2,5e+05,"150327b_658.RData"
5,0.01,7.42727272727273,36.9181818181818,2,10,100,9,2,5e+05,"150327b_662.RData"
10,0.01,142.509090909091,0,1,10,100,9,2,5e+05,"150327b_663.RData"
2,0.01,143.781818181818,0,1,10,100,8.2,2,5e+05,"150327b_664.RData"
5,0.01,7.43636363636364,34.8818181818182,2,10,100,8.8,2,5e+05,"150327b_665.RData"
2,0.1,149.118181818182,0,1,10,100,8.8,2,5e+05,"150327b_667.RData"
5,0.1,7.91818181818182,35.2272727272727,2,10,100,9,2,5e+05,"150327b_668.RData"
10,0.001,145.827272727273,0,1,10,100,9,2,5e+05,"150327b_66.RData"
2,0.1,134.709090909091,0,1,10,100,8.6,2,5e+05,"150327b_670.RData"
5,0.1,139.372727272727,0,1,10,100,8.8,2,5e+05,"150327b_671.RData"
10,0.1,139.872727272727,0,1,10,100,8.6,2,5e+05,"150327b_672.RData"
2,0.1,132.836363636364,0,1,10,100,9,2,5e+05,"150327b_673.RData"
5,0.1,148.936363636364,0,1,10,100,8.6,2,5e+05,"150327b_674.RData"
2,0.1,143.381818181818,0,1,10,100,9,2,5e+05,"150327b_676.RData"
5,0.1,7.50909090909091,36.4,2,10,100,9,2,5e+05,"150327b_677.RData"
2,0.1,139.663636363636,0,1,10,100,8.8,2,5e+05,"150327b_679.RData"
2,0.001,129.354545454545,4.09090909090909,2,10,100,8.4,2,5e+05,"150327b_67.RData"
2,0.1,143.854545454545,0,1,10,100,9,2,5e+05,"150327b_682.RData"
5,0.1,138.3,0,1,10,100,9,2,5e+05,"150327b_683.RData"
10,0.1,139.718181818182,0,1,10,100,9,2,5e+05,"150327b_684.RData"
2,0.1,149.527272727273,0,1,10,100,7.6,2,5e+05,"150327b_685.RData"
5,0.1,146.272727272727,0,1,10,100,8.2,2,5e+05,"150327b_686.RData"
2,0.1,151.363636363636,0,1,10,100,9,2,5e+05,"150327b_688.RData"
5,0.1,7.55454545454545,35.4181818181818,2,10,100,9,2,5e+05,"150327b_689.RData"
5,0.001,142.836363636364,0,1,10,100,9,2,5e+05,"150327b_68.RData"
2,0.1,17.4454545454545,32.3272727272727,2,10,100,9,2,5e+05,"150327b_691.RData"
5,0.1,143.863636363636,0,1,10,100,9,2,5e+05,"150327b_692.RData"
2,0.1,16.7,33.6818181818182,2,10,100,9,2,5e+05,"150327b_694.RData"
5,0.1,147.572727272727,0,1,10,100,8.8,2,5e+05,"150327b_695.RData"
10,0.1,137.772727272727,0,1,10,100,9,2,5e+05,"150327b_696.RData"
2,0.1,140.727272727273,0,1,10,100,9,2,5e+05,"150327b_697.RData"
5,0.1,8.08181818181818,35.3363636363636,2,10,100,9,2,5e+05,"150327b_698.RData"
10,0.1,3.76363636363636,35.6545454545455,2,10,100,8.8,2,5e+05,"150327b_699.RData"
10,0.001,142.454545454545,0,1,10,100,9,2,5e+05,"150327b_6.RData"
2,0.1,144.809090909091,0,1,10,100,8.6,2,5e+05,"150327b_700.RData"
5,0.1,144.809090909091,0,1,10,100,9,2,5e+05,"150327b_701.RData"
10,0.1,3.80909090909091,34.9454545454545,2,10,100,8.4,2,5e+05,"150327b_702.RData"
2,0.1,140.409090909091,0,1,10,100,9,2,5e+05,"150327b_703.RData"
10,0.1,142.390909090909,0,1,10,100,9,2,5e+05,"150327b_705.RData"
2,0.1,133.763636363636,0,1,10,100,9,2,5e+05,"150327b_706.RData"
5,0.1,141.290909090909,0,1,10,100,9,2,5e+05,"150327b_707.RData"
2,0.001,150.145454545455,0,1,10,100,8.6,2,5e+05,"150327b_70.RData"
5,0.1,148.118181818182,0,1,10,100,9,2,5e+05,"150327b_710.RData"
10,0.1,141.327272727273,0,1,10,100,8.6,2,5e+05,"150327b_711.RData"
5,0.1,146.2,0,1,10,100,8.8,2,5e+05,"150327b_713.RData"
10,0.1,3.70909090909091,35.3090909090909,2,10,100,8.8,2,5e+05,"150327b_717.RData"
2,0.1,146.945454545455,0,1,10,100,8.2,2,5e+05,"150327b_718.RData"
5,0.1,148.490909090909,0,1,10,100,9,2,5e+05,"150327b_719.RData"
5,0.001,141.218181818182,0,1,10,100,8.6,2,5e+05,"150327b_71.RData"
2,0.1,144.1,0,1,10,100,8.8,2,5e+05,"150327b_721.RData"
5,0.1,7.35454545454545,36.2363636363636,2,10,100,9,2,5e+05,"150327b_722.RData"
2,0.1,142.672727272727,0,1,10,100,9,2,5e+05,"150327b_724.RData"
10,0.1,144.3,0,1,10,100,9,2,5e+05,"150327b_726.RData"
2,0.1,140.163636363636,0,1,10,100,9,2,5e+05,"150327b_727.RData"
10,0.1,4.32727272727273,36.2818181818182,2,10,100,8.8,2,5e+05,"150327b_729.RData"
2,0.1,143.627272727273,0,1,10,100,9,2,5e+05,"150327b_730.RData"
5,0.1,141.536363636364,0,1,10,100,8.2,2,5e+05,"150327b_734.RData"
10,0.1,141.627272727273,0,1,10,100,9,2,5e+05,"150327b_735.RData"
2,0.1,17.9818181818182,30.7272727272727,2,10,100,9,2,5e+05,"150327b_736.RData"
5,0.1,138.418181818182,0,1,10,100,8.4,2,5e+05,"150327b_737.RData"
10,0.1,3.85454545454545,36.3090909090909,2,10,100,8.8,2,5e+05,"150327b_738.RData"
2,0.1,143.609090909091,0,1,10,100,8.4,2,5e+05,"150327b_739.RData"
2,0.001,150.345454545455,0,1,10,100,8.8,2,5e+05,"150327b_73.RData"
10,0.1,141.118181818182,0,1,10,100,9,2,5e+05,"150327b_741.RData"
2,0.1,142.163636363636,0,1,10,100,9,2,5e+05,"150327b_742.RData"
5,0.1,142.636363636364,0,1,10,100,7.8,2,5e+05,"150327b_743.RData"
10,0.1,149.4,0,1,10,100,8.2,2,5e+05,"150327b_744.RData"
2,0.1,142.590909090909,0,1,10,100,8.8,2,5e+05,"150327b_745.RData"
5,0.1,144.827272727273,0,1,10,100,8.8,2,5e+05,"150327b_746.RData"
10,0.1,142.072727272727,0,1,10,100,9,2,5e+05,"150327b_747.RData"
2,0.1,140.018181818182,0,1,10,100,8.4,2,5e+05,"150327b_748.RData"
5,0.1,141.827272727273,0,1,10,100,9,2,5e+05,"150327b_749.RData"
2,0.1,145.4,0,1,10,100,9,2,5e+05,"150327b_751.RData"
5,0.1,142.109090909091,0,1,10,100,8.8,2,5e+05,"150327b_752.RData"
2,0.1,148.045454545455,0,1,10,100,9,2,5e+05,"150327b_754.RData"
5,0.1,142.954545454545,0,1,10,100,9,2,5e+05,"150327b_755.RData"
2,0.1,143.209090909091,0,1,10,100,8.6,2,5e+05,"150327b_757.RData"
5,0.1,140.027272727273,0,1,10,100,8.6,2,5e+05,"150327b_758.RData"
10,0.1,3.97272727272727,33.4727272727273,2,10,100,8.6,2,5e+05,"150327b_759.RData"
2,0.1,17.7181818181818,31.4454545454545,2,10,100,8.8,2,5e+05,"150327b_760.RData"
5,0.1,140.536363636364,0,1,10,100,8.6,2,5e+05,"150327b_761.RData"
10,0.1,3.97272727272727,36.2272727272727,2,10,100,8.6,2,5e+05,"150327b_762.RData"
