"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
5,0.1,7.08181818181818,35.3,2,10,100,8.8,2,5e+05,"150527_893.RData"
10,0.1,4.14545454545455,35.3545454545455,2,10,100,8.8,2,5e+05,"150527_894.RData"
2,0.1,17.4909090909091,31.4090909090909,2,10,100,8.4,2,5e+05,"150527_895.RData"
5,0.1,7.81818181818182,36.5636363636364,2,10,100,8.2,2,5e+05,"150527_896.RData"
10,0.1,4.18181818181818,35.0818181818182,2,10,100,9,2,5e+05,"150527_897.RData"
2,0.1,16.4818181818182,34.2545454545455,2,10,100,8.6,2,5e+05,"150527_898.RData"
5,0.1,7.69090909090909,36.3545454545455,2,10,100,8.8,2,5e+05,"150527_899.RData"
5,0.001,14.8727272727273,36.7818181818182,2,10,100,8.6,2,5e+05,"150527_89.RData"
5,0.001,7.46363636363636,35.8272727272727,2,10,100,8.8,2,5e+05,"150527_8.RData"
10,0.1,3.9,36.3636363636364,2,10,100,8.6,2,5e+05,"150527_900.RData"
2,0.1,17.6454545454545,31.5090909090909,2,10,100,9,2,5e+05,"150527_901.RData"
5,0.1,7.00909090909091,36.3545454545455,2,10,100,8.2,2,5e+05,"150527_902.RData"
10,0.1,4,37.9545454545455,2,10,100,9,2,5e+05,"150527_903.RData"
2,0.1,16.2181818181818,32.7727272727273,2,10,100,8.6,2,5e+05,"150527_904.RData"
5,0.1,7.65454545454545,35.0545454545455,2,10,100,8.6,2,5e+05,"150527_905.RData"
10,0.1,3.93636363636364,36.3181818181818,2,10,100,8.4,2,5e+05,"150527_906.RData"
2,0.1,16.4,33.5272727272727,2,10,100,8.6,2,5e+05,"150527_907.RData"
5,0.1,7.38181818181818,34.5545454545455,2,10,100,8.8,2,5e+05,"150527_908.RData"
10,0.1,3.92727272727273,33.0272727272727,2,10,100,8.6,2,5e+05,"150527_909.RData"
10,0.001,3.71818181818182,38.7545454545455,2,10,100,8.6,2,5e+05,"150527_90.RData"
2,0.1,16.4181818181818,33.5090909090909,2,10,100,9,2,5e+05,"150527_910.RData"
5,0.1,7.67272727272727,35.3272727272727,2,10,100,9,2,5e+05,"150527_911.RData"
10,0.1,4.09090909090909,36.8818181818182,2,10,100,9,2,5e+05,"150527_912.RData"
2,0.1,16.5636363636364,33.9181818181818,2,10,100,9,2,5e+05,"150527_913.RData"
5,0.1,6.64545454545455,36.3818181818182,2,10,100,9,2,5e+05,"150527_914.RData"
10,0.1,3.76363636363636,37.8636363636364,2,10,100,8.8,2,5e+05,"150527_915.RData"
2,0.1,17.1090909090909,34.1636363636364,2,10,100,8.6,2,5e+05,"150527_916.RData"
5,0.1,7.4,35.4181818181818,2,10,100,9,2,5e+05,"150527_917.RData"
10,0.1,4.19090909090909,35.7363636363636,2,10,100,9,2,5e+05,"150527_918.RData"
2,0.1,15.2727272727273,33.6818181818182,2,10,100,8.8,2,5e+05,"150527_919.RData"
2,0.001,28.0909090909091,28.8909090909091,2,10,100,8.4,2,5e+05,"150527_91.RData"
5,0.1,7.71818181818182,33.8818181818182,2,10,100,8.8,2,5e+05,"150527_920.RData"
10,0.1,4.23636363636364,36.9363636363636,2,10,100,9,2,5e+05,"150527_921.RData"
2,0.1,16.8818181818182,30.8909090909091,2,10,100,8.4,2,5e+05,"150527_922.RData"
5,0.1,7.61818181818182,34.7,2,10,100,8.8,2,5e+05,"150527_923.RData"
10,0.1,4.21818181818182,35.9363636363636,2,10,100,9,2,5e+05,"150527_924.RData"
2,0.1,17.0727272727273,33.8545454545455,2,10,100,9,2,5e+05,"150527_925.RData"
5,0.1,7.55454545454545,34.5363636363636,2,10,100,9,2,5e+05,"150527_926.RData"
10,0.1,3.71818181818182,35.8727272727273,2,10,100,7.8,2,5e+05,"150527_927.RData"
2,0.1,17.0636363636364,33.2272727272727,2,10,100,9,2,5e+05,"150527_928.RData"
5,0.1,7.47272727272727,34.6636363636364,2,10,100,8.8,2,5e+05,"150527_929.RData"
5,0.001,19.4363636363636,31.7727272727273,2,10,100,8.6,2,5e+05,"150527_92.RData"
10,0.1,3.98181818181818,34.1636363636364,2,10,100,9,2,5e+05,"150527_930.RData"
2,0.1,17.1181818181818,32.6181818181818,2,10,100,9,2,5e+05,"150527_931.RData"
5,0.1,7.8,34.0545454545455,2,10,100,9,2,5e+05,"150527_932.RData"
10,0.1,3.98181818181818,33.2363636363636,2,10,100,9,2,5e+05,"150527_933.RData"
2,0.1,16.8363636363636,34.6818181818182,2,10,100,8.6,2,5e+05,"150527_934.RData"
5,0.1,6.91818181818182,35.6090909090909,2,10,100,9,2,5e+05,"150527_935.RData"
10,0.1,3.88181818181818,36.0636363636364,2,10,100,8.2,2,5e+05,"150527_936.RData"
2,0.1,16.8818181818182,32.2818181818182,2,10,100,8.8,2,5e+05,"150527_937.RData"
5,0.1,7.2,34.5818181818182,2,10,100,8.8,2,5e+05,"150527_938.RData"
10,0.1,3.92727272727273,35.0545454545455,2,10,100,8.6,2,5e+05,"150527_939.RData"
10,0.001,3.99090909090909,36.2727272727273,2,10,100,9,2,5e+05,"150527_93.RData"
2,0.1,16.6,35.2545454545455,2,10,100,9,2,5e+05,"150527_940.RData"
5,0.1,7.83636363636364,35.9909090909091,2,10,100,7.2,2,5e+05,"150527_941.RData"
10,0.1,3.93636363636364,37.8181818181818,2,10,100,8.4,2,5e+05,"150527_942.RData"
2,0.1,16.8454545454545,32.5909090909091,2,10,100,9,2,5e+05,"150527_943.RData"
5,0.1,7.55454545454545,37.2727272727273,2,10,100,8.4,2,5e+05,"150527_944.RData"
10,0.1,3.92727272727273,37.7363636363636,2,10,100,8.6,2,5e+05,"150527_945.RData"
2,0.1,16.6545454545455,33.7181818181818,2,10,100,9,2,5e+05,"150527_946.RData"
5,0.1,7.43636363636364,35.1909090909091,2,10,100,9,2,5e+05,"150527_947.RData"
10,0.1,3.7,37.0272727272727,2,10,100,8.6,2,5e+05,"150527_948.RData"
2,0.1,15.1909090909091,34.1181818181818,2,10,100,8.8,2,5e+05,"150527_949.RData"
2,0.001,15.9818181818182,32.4818181818182,2,10,100,8.4,2,5e+05,"150527_94.RData"
5,0.1,7.55454545454545,34.5090909090909,2,10,100,9,2,5e+05,"150527_950.RData"
10,0.1,4.28181818181818,36.9363636363636,2,10,100,9,2,5e+05,"150527_951.RData"
2,0.1,15.9818181818182,33.5545454545455,2,10,100,8.8,2,5e+05,"150527_952.RData"
5,0.1,7.2,34.6545454545455,2,10,100,8.8,2,5e+05,"150527_953.RData"
10,0.1,3.64545454545455,37.5363636363636,2,10,100,9,2,5e+05,"150527_954.RData"
2,0.1,16.5272727272727,30.9272727272727,2,10,100,8.2,2,5e+05,"150527_955.RData"
5,0.1,7.95454545454546,32.9636363636364,2,10,100,9,2,5e+05,"150527_956.RData"
10,0.1,4.19090909090909,36.3454545454545,2,10,100,8.8,2,5e+05,"150527_957.RData"
2,0.1,16.4545454545455,31.4818181818182,2,10,100,9,2,5e+05,"150527_958.RData"
5,0.1,7.54545454545454,35.0818181818182,2,10,100,8.8,2,5e+05,"150527_959.RData"
5,0.001,7.8,33.8909090909091,2,10,100,9,2,5e+05,"150527_95.RData"
10,0.1,3.95454545454545,35.6636363636364,2,10,100,9,2,5e+05,"150527_960.RData"
2,0.1,15.9909090909091,31.8181818181818,2,10,100,8.2,2,5e+05,"150527_961.RData"
5,0.1,7.21818181818182,36.5818181818182,2,10,100,8.8,2,5e+05,"150527_962.RData"
10,0.1,4.04545454545455,37.6090909090909,2,10,100,8.4,2,5e+05,"150527_963.RData"
2,0.1,17.1818181818182,32.7181818181818,2,10,100,8.6,2,5e+05,"150527_964.RData"
5,0.1,7.05454545454545,33.7363636363636,2,10,100,9,2,5e+05,"150527_965.RData"
10,0.1,3.81818181818182,34.8909090909091,2,10,100,8.8,2,5e+05,"150527_966.RData"
2,0.1,17.3818181818182,30.7272727272727,2,10,100,9,2,5e+05,"150527_967.RData"
5,0.1,7.71818181818182,35.2090909090909,2,10,100,9,2,5e+05,"150527_968.RData"
10,0.1,3.89090909090909,36.3727272727273,2,10,100,8.6,2,5e+05,"150527_969.RData"
10,0.001,4.13636363636364,32.6727272727273,2,10,100,8.8,2,5e+05,"150527_96.RData"
2,0.1,17.2818181818182,32.3636363636364,2,10,100,9,2,5e+05,"150527_970.RData"
5,0.1,7.41818181818182,33.8363636363636,2,10,100,9,2,5e+05,"150527_971.RData"
10,0.1,4.10909090909091,35.8363636363636,2,10,100,8.8,2,5e+05,"150527_972.RData"
2,0.1,16.6909090909091,31.6545454545455,2,10,100,8.4,2,5e+05,"150527_973.RData"
5,0.1,7.08181818181818,35.2090909090909,2,10,100,9,2,5e+05,"150527_974.RData"
10,0.1,3.86363636363636,35.5545454545455,2,10,100,9,2,5e+05,"150527_975.RData"
2,0.1,17.2272727272727,33.2454545454545,2,10,100,8.6,2,5e+05,"150527_976.RData"
5,0.1,7.28181818181818,36.3545454545455,2,10,100,9,2,5e+05,"150527_977.RData"
10,0.1,4,37.1181818181818,2,10,100,9,2,5e+05,"150527_978.RData"
2,0.1,16.1,34.4090909090909,2,10,100,9,2,5e+05,"150527_979.RData"
2,0.001,17.0636363636364,33.8272727272727,2,10,100,9,2,5e+05,"150527_97.RData"
5,0.1,7.21818181818182,35.9272727272727,2,10,100,8.8,2,5e+05,"150527_980.RData"
10,0.1,3.92727272727273,37.4454545454545,2,10,100,8.2,2,5e+05,"150527_981.RData"
2,0.1,16.5181818181818,31.9090909090909,2,10,100,9,2,5e+05,"150527_982.RData"
5,0.1,7.76363636363636,36.0090909090909,2,10,100,9,2,5e+05,"150527_983.RData"
10,0.1,4.28181818181818,35.8454545454545,2,10,100,9,2,5e+05,"150527_984.RData"
2,0.1,16.9363636363636,31.9909090909091,2,10,100,9,2,5e+05,"150527_985.RData"
5,0.1,7.4,34.4818181818182,2,10,100,8.6,2,5e+05,"150527_986.RData"
10,0.1,4.14545454545455,34.1909090909091,2,10,100,9,2,5e+05,"150527_987.RData"
2,0.1,15.9818181818182,35.5454545454545,2,10,100,9,2,5e+05,"150527_988.RData"
5,0.1,7.7,37.0272727272727,2,10,100,8.6,2,5e+05,"150527_989.RData"
5,0.001,7.7,34.8909090909091,2,10,100,8.6,2,5e+05,"150527_98.RData"
10,0.1,4.07272727272727,34.7181818181818,2,10,100,8.8,2,5e+05,"150527_990.RData"
2,0.1,16.1454545454545,34.4454545454545,2,10,100,8.6,2,5e+05,"150527_991.RData"
5,0.1,7.5,33.8454545454545,2,10,100,9,2,5e+05,"150527_992.RData"
10,0.1,3.56363636363636,40.3363636363636,2,10,100,8.4,2,5e+05,"150527_993.RData"
2,0.1,15.1818181818182,35.0636363636364,2,10,100,9,2,5e+05,"150527_994.RData"
5,0.1,7.58181818181818,34.5090909090909,2,10,100,9,2,5e+05,"150527_995.RData"
10,0.1,3.99090909090909,35.6818181818182,2,10,100,8.6,2,5e+05,"150527_996.RData"
2,0.1,17.2545454545455,34.5636363636364,2,10,100,9,2,5e+05,"150527_997.RData"
5,0.1,7.75454545454545,33.7363636363636,2,10,100,8.8,2,5e+05,"150527_998.RData"
10,0.1,3.76363636363636,36.3727272727273,2,10,100,8.8,2,5e+05,"150527_999.RData"
10,0.001,4.07272727272727,35.8545454545455,2,10,100,8.8,2,5e+05,"150527_99.RData"
10,0.001,18.3909090909091,31.3727272727273,2,10,100,8.2,2,5e+05,"150527_9.RData"
